id_transcript;block_sequence
ENSCAFT00000007160_90_90;0.1.2.3.5.7.8.9
ENST00000353609_90_90;0.1.2.3.5.7.8.9
ENST00000417353_90_90;0.1.2.3.7.8.9
ENST00000443841_90_90;0.7.8.9
ENST00000585836_90_90;0.3.7.8.9
ENST00000586615_90_90;2.3.5.7.8.9
ENST00000589593_90_90;2.3.5.6
ENST00000590335_90_90;0.1.2.3.4
ENST00000591858_90_90;0.3.5.7.8.9
ENST00000592436_90_90;0.1.2.3.5.7
ENST00000592811_90_90;2.3.5.7
ENST00000615753_90_90;0.1.2.3.5.7.9
ENSMUST00000003640_90_90;0.1.2.3.5.7.8.9
ENSMUST00000207334_90_90;0.1.2.3.7.8.9
ENSMUST00000207716_90_90;0.3.7.8.9
ENSMUST00000208326_90_90;0.3.5.7.8.9
ENSMUST00000208446_90_90;0.1.2.3.5.7
ENSMUST00000208505_90_90;0.1.2.3.7
