id_transcript;id_gene
ENSCAFT00000003036_90_90;ENSCAFG00000001919_90
ENST00000297620_90_90;ENSG00000164970_90
ENST00000379078_90_90;ENSG00000164970_90
ENST00000379080_90_90;ENSG00000164970_90
ENST00000379081_90_90;ENSG00000164970_90
ENST00000379084_90_90;ENSG00000164970_90
ENST00000379087_90_90;ENSG00000164970_90
ENST00000379089_90_90;ENSG00000164970_90
ENST00000422409_90_90;ENSG00000164970_90
ENST00000445726_90_90;ENSG00000164970_90
ENSMUST00000108049_90_90;ENSMUSG00000028439_90
ENSMUST00000108050_90_90;ENSMUSG00000028439_90
ENSMUST00000108052_90_90;ENSMUSG00000028439_90
