id_transcript;id_transcript;block_sequence
ENSCAFT00000016649_90_90;ENSCAFT00000016649_90_90;0.1.4.5.6.7.8.9.10.11.12.13.16.17.18.19.21
ENST00000360194_90_90;ENST00000360194_90_90;3.4.5.6.7.8.9.10.11.12.13.14.17.18.20.21
ENST00000525338_90_90;ENST00000525338_90_90;3.4.5.8.9.10.11
ENST00000528985_90_90;ENST00000528985_90_90;3.4.5.6.7.8.9.10.11.12.13.14.17.18.19
ENST00000529731_90_90;ENST00000529731_90_90;3.4.5.8.9.10.11.12.13.14.15.16.17.18.20.21
ENST00000530043_90_90;ENST00000530043_90_90;3.4.5.6
ENST00000533050_90_90;ENST00000533050_90_90;3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.20.21
ENST00000627851_90_90;ENST00000627851_90_90;3.4.5.8.9.10.11.12.13.14.15.16.17.18.20.21
ENSMUST00000059057_90_90;ENSMUST00000059057_90_90;0.1.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.21
ENSMUST00000063782_90_90;ENSMUST00000063782_90_90;0.1.4.5.8.9.10.11.12.13.14.15.16.17.18.19.21
ENSMUST00000121564_90_90;ENSMUST00000121564_90_90;0.1.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.21
ENSMUST00000125087_90_90;ENSMUST00000125087_90_90;0.1.4.5.6.7.8.9
ENSMUST00000133739_90_90;ENSMUST00000133739_90_90;5.8.15.16.17
ENSMUST00000214230_90_90;ENSMUST00000214230_90_90;1.2
ENSMUST00000217306_90_90;ENSMUST00000217306_90_90;11.12
