id_gene;blocks
ENSHGLG00100003156;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00100003156;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00100003156;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00100003156;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00100003156;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00000019563;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00000019563;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00000019563;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00000019563;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00000019563;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00100006079;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00100006079;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00100006079;0|1|2|3|4|5|6|7|8|9|10
ENSHGLG00100006079;0|1|2|3|4|5|6|7|8|9|10
