id_transcript;block_sequence
ENSCAFT00000017733_90_90;0.2.3.4.5.6.9.10.11.14.15.16.18.19.20.21.25.26.27.28.30
ENST00000283256_90_90;0.2.3.4.5.8.9.10.13.14.15.16.18.19.21.22.26.27.28.30
ENST00000375427_90_90;0.2.3.4.5.6.7.10.13.14.15.16.18.19.21.22.26.27.28.30
ENST00000375437_90_90;0.2.3.4.5.8.9.10.13.14.15.16.18.19.21.22.26.27.28.30
ENST00000424833_90_90;0.2.3.4.5.8.9.10.13.14.15
ENST00000486878_90_90;4.5.8.9.10.11.12
ENST00000631182_90_90;0.2.3.4.5.6.7.10.13.14.15.16.18.19.21.22.26.27.28.30
ENST00000636071_90_90;0.2.3.4.5.6.7.10.13.14.15.16.18.19.21.22.26.27.28.30
ENST00000636135_90_90;0.2.3.4.8.9.10.13.14.15.16.17.18
ENST00000636384_90_90;0.2.3.4.5.8.9.10.13.14.15.16.18.19.21.22.23
ENST00000636662_90_90;0.1
ENST00000636769_90_90;0.2.3.4.5.8.9.10.13.14.15.16.18.19.21.22.24
ENST00000636985_90_90;3.4.5.8.9.10.13.14.15.16.18.19.21.22.26.27.28.30
ENST00000637266_90_90;0.2.3.4.5.8.9.10.13.14.15.16.18.19.21.22.26.27.28.30
ENST00000637367_90_90;0.1
ENSMUST00000028377_90_90;0.2.3.4.5.6.7.10.11.14.15.16.18.19.20.21.25.26.27.28.30
ENSMUST00000100067_90_90;0.2.3.4.5.6.7.10.11.14.15.16.18.19.20.21.25.26.27.28.30
ENSMUST00000144254_90_90;0.2.3.4.5.8.9.10.11.14
ENSMUST00000200829_90_90;0.2.3.4.5.8.9.10.11.14.15.16.18.19.20.21.25.26.27.28.30
ENSMUST00000202162_90_90;28.29
ENSMUST00000202508_90_90;27.28.29
