;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000023887_90_90;ENSMUST00000160574_90_90;0.43799999999999994
1;ENSCAFT00000023892_90_90;ENSCAFT00000043832_90_90:ENST00000430038_90_90;0.7859999999999999:0.192
2;ENSCAFT00000043832_90_90;ENSCAFT00000023892_90_90:ENST00000430038_90_90;0.7859999999999999:0.276
3;ENST00000292476_90_90;ENSMUST00000162244_90_90:ENST00000436336_90_90:ENSMUST00000160422_90_90:ENSMUST00000160629_90_90;0.52:0.9:0.6:0.48
4;ENST00000412686_90_90;;
5;ENST00000430038_90_90;ENSCAFT00000043832_90_90:ENSCAFT00000023892_90_90;0.276:0.192
6;ENST00000436336_90_90;ENSMUST00000162244_90_90:ENST00000292476_90_90:ENSMUST00000160422_90_90:ENSMUST00000160629_90_90;0.565:0.9:0.52:0.522
7;ENST00000440514_90_90;;
8;ENST00000441580_90_90;;
9;ENST00000451876_90_90;ENSMUST00000070487_90_90;0.5
10;ENST00000452047_90_90;;
11;ENSMUST00000070487_90_90;ENST00000451876_90_90;0.5
12;ENSMUST00000160422_90_90;ENSMUST00000162244_90_90:ENST00000292476_90_90:ENST00000436336_90_90:ENSMUST00000160629_90_90;0.9:0.6:0.52:0.85
13;ENSMUST00000160574_90_90;ENSCAFT00000023887_90_90;0.43799999999999994
14;ENSMUST00000160629_90_90;ENSMUST00000162244_90_90:ENST00000292476_90_90:ENST00000436336_90_90:ENSMUST00000160422_90_90;0.9440000000000001:0.48:0.522:0.85
15;ENSMUST00000160762_90_90;;
16;ENSMUST00000162244_90_90;ENST00000292476_90_90:ENST00000436336_90_90:ENSMUST00000160422_90_90:ENSMUST00000160629_90_90;0.52:0.565:0.9:0.9440000000000001
