;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000016185_90_90;ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENST00000623893_90_90:ENSMUST00000064664_90_90:ENSMUST00000064679_90_90;0.995:0.995:0.995:0.785:0.5870000000000001:0.773
1;ENST00000617070_90_90;ENSCAFT00000016185_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENST00000623893_90_90:ENSMUST00000064664_90_90:ENSMUST00000064679_90_90;0.995:1.0:1.0:0.789:0.589:0.777
2;ENST00000617991_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000623597_90_90:ENST00000623893_90_90:ENSMUST00000064664_90_90:ENSMUST00000064679_90_90;0.995:1.0:1.0:0.789:0.589:0.777
3;ENST00000622969_90_90;;
4;ENST00000623597_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623893_90_90:ENSMUST00000064664_90_90:ENSMUST00000064679_90_90;0.995:1.0:1.0:0.789:0.589:0.777
5;ENST00000623893_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENSMUST00000064664_90_90:ENSMUST00000064679_90_90;0.785:0.789:0.789:0.789:0.725:0.589
6;ENSMUST00000064664_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENST00000623893_90_90:ENSMUST00000064679_90_90;0.5870000000000001:0.589:0.589:0.589:0.725:0.789
7;ENSMUST00000064679_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENST00000623893_90_90:ENSMUST00000064664_90_90;0.773:0.777:0.777:0.777:0.589:0.789
8;ENSMUST00000129905_90_90;;
9;ENSMUST00000136247_90_90;;
