id_transcript;id_transcript;block_sequence
ENSCAFT00000016446_90_90;ENSCAFT00000016446_90_90;0.1.2.3.4.5.6.7.8.9.10.11.14.15.16.17.18.19.20.22.23.24.25.26.30.32.34.37.40.42.44.46.49.54.56.58.60.63.67.68.70
ENST00000290246_90_90;ENST00000290246_90_90;0.1.2.3.4.5.6.7.8.9.10.11.14.15.16.17.18.19.26.27.29.30.31.32.33.34.36.37.39.40.41.42.43.44.45.46.47.49.50.51.52.54.55.56.57.58.59.60.62.63.65.66.67.68.69.70.71.74
ENST00000352077_90_90;ENST00000352077_90_90;0.1.2.3.4.5.6.7.9.10.11.14.15.16.17.18.19.26.27.29.30.31.32.33.34.36.37.39.40.41.42.43.44.45.46.47.49.50.51.52.54.55.56.57.58.59.60.62.63.65.66.67.68.69.70.71.74
ENST00000372176_90_90;ENST00000372176_90_90;5.6.7.8.9.10.11.14.15.16.17.18.19.26.27.29.30.31.32.33.34.36.37.39.40.41.42.43.44.45.46.47.49.50.51.52.54.55.56.57.58.59.60.62.63.65.66.67.68.69.70.71.74
ENST00000396391_90_90;ENST00000396391_90_90;0.1.2.3.4.5.6.7.8.9.10.11.14.15.16.17.18.19.26.27.29.30.31.32.33.34.36.37.39.40.41.42.43.44.45.46.47.49.50.51.52.54.55.56.57.58.59.60.62.63.65.66.67.68.69.70.71.74
ENST00000425546_90_90;ENST00000425546_90_90;10.11.14.15.16.17.18.19.20.21.22
ENST00000450812_90_90;ENST00000450812_90_90;0.1.2.3.4.5.6.7.8.9.10.11.14.15.16
ENST00000452857_90_90;ENST00000452857_90_90;19.26.27.29.30.31.32.33.34.36.37.39.40.41.42.43.44.45.46.47.49.50.51.52.54.55.56.57.58.59.60.62.63.65.68.69.70.71.74
ENST00000467800_90_90;ENST00000467800_90_90;15.16.17.18.19.26.27.29.30.31.32.33.34.36.37.39.40.41.42.43.44.45.46.47.49.50.51.52.54.55.56.57.58.59.60.62.63.65.66.67.68.69.70.71.72
ENSMUST00000071699_90_90;ENSMUST00000071699_90_90;0.1.2.3.4.5.6.7.8.9.10.13.14.15.16.17.18.19.20.22.23.24.25.26.27.28.29.30.32.33.34.35.36.37.38.39.40.41.42.44.45.46.47.48.49.50.52.53.54.55.56.57.58.59.60.61.62.63.64.65.66.67.68.69.70
ENSMUST00000074046_90_90;ENSMUST00000074046_90_90;0.1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.22.23.24.25.26.73
ENSMUST00000094329_90_90;ENSMUST00000094329_90_90;0.1.2.3.4.5.6.7.8.9.10.13.14.15.16.17.18.19.20.22.23.24.25.26.73
ENSMUST00000103088_90_90;ENSMUST00000103088_90_90;0.1.2.3.4.5.6.7.8.9.10.13.14.15.16.17.18.19.20.22.23.24.25.26.27.28.29.30.32.33.34.35.36.37.38.39.40.41.42.44.45.46.47.48.49.50.52.53.54.55.56.57.58.59.60.61.62.63.64.65.66.67.68.69.70
ENSMUST00000103091_90_90;ENSMUST00000103091_90_90;0.1.2.3.4.5.6.7.8.9.10.13.14.15.16.17.18.19.20.22.23.24.25.26.73
ENSMUST00000126318_90_90;ENSMUST00000126318_90_90;0.3
ENSMUST00000128690_90_90;ENSMUST00000128690_90_90;0.1
ENSMUST00000133205_90_90;ENSMUST00000133205_90_90;0.1.2.3.4.5.6
ENSMUST00000137188_90_90;ENSMUST00000137188_90_90;6.7.9.10.13.14.15
ENSMUST00000148643_90_90;ENSMUST00000148643_90_90;18.19.20.22.23.25.26.73
