id_transcript;block_sequence
ENSCAFT00000023887_90_90;0.1.2.4.5.7.15.16.17.18.19.20
ENSCAFT00000023892_90_90;0.1.2.4.8.14.15.16.19.21.22.23.26.27.28.31.32.34
ENSCAFT00000043832_90_90;0.1.2.4.8.14.15.16.17.18.19.21.22.23.24.25.26.27.28.31.32.34
ENST00000292476_90_90;0.1.2.3.8.9.15.16.17.18.19.20.21.23.24.25.26.27.30.31.32.33.34
ENST00000412686_90_90;16.17.18.19
ENST00000430038_90_90;1.2.3.8.9.10.12.13
ENST00000436336_90_90;0.1.2.3.8.9.15.16.17.18.19.20.21.23.26.27.30.31.32.33.34
ENST00000440514_90_90;18.19.20.21.23.24.25.26.27.28.29.30.31.32.33.34.35
ENST00000441580_90_90;16.17.18.19.20.21.23.26.27.30.31.32.33.34
ENST00000451876_90_90;0.1.2.3.8.9.15.16.19.20.21.23.27.30.31.32.33.34
ENST00000452047_90_90;6.7.8.9.15.16.17.18.20.21.23.26.27.30.31.32.33.34.35.36
ENSMUST00000070487_90_90;0.1.2.7.8.9.15.16.19.20.21.23.27.28.31.32.34
ENSMUST00000160422_90_90;0.1.2.7.8.9.15.16.17.18.19.20.21.23.24.25.26.27.28.31.32.34
ENSMUST00000160574_90_90;0.1.2.7.8.9.10.11.12
ENSMUST00000160629_90_90;0.1.2.7.8.9.15.16.17.18.19.20.21.23.27.28.31.32.34
ENSMUST00000160762_90_90;2.7.8.9.15.16.17.18.19.20.21.23.25.26.27.28.31
ENSMUST00000162244_90_90;0.1.2.7.8.9.15.16.17.18.19.20.21.23.26.27.28.31.32.34
