nucHom;degHom;tsm
1.0;1.0;1.0
0.997;0.882;0.94
0.874;0.882;0.878
0.733;0.706;0.72
0.874;0.882;0.878
0.084;0.118;0.101
0.084;0.118;0.101
0.057;0.118;0.087
0.086;0.118;0.102
0.457;0.353;0.405
0.492;0.412;0.452
0.16;0.176;0.168
0.226;0.176;0.201
0.084;0.118;0.101
0.874;0.882;0.878
0.997;0.882;0.94
0.874;0.882;0.878
0.465;0.294;0.38
0.147;0.235;0.191
0.457;0.353;0.405
0.057;0.118;0.087
0.186;0.235;0.21
0.997;0.882;0.94
1.0;1.0;1.0
0.874;0.842;0.858
0.732;0.579;0.655
0.874;0.842;0.858
0.08;0.2;0.14
0.08;0.2;0.14
0.052;0.043;0.048
0.086;0.111;0.099
0.458;0.389;0.423
0.492;0.389;0.441
0.159;0.105;0.132
0.226;0.167;0.197
0.08;0.2;0.14
0.873;0.882;0.877
0.997;1.0;0.998
0.873;0.882;0.877
0.466;0.312;0.389
0.139;0.278;0.209
0.457;0.375;0.416
0.048;0.05;0.049
0.186;0.25;0.218
0.874;0.882;0.878
0.874;0.842;0.858
1.0;1.0;1.0
0.837;0.706;0.771
1.0;1.0;1.0
0.091;0.211;0.151
0.091;0.211;0.151
0.059;0.045;0.052
0.098;0.118;0.108
0.333;0.263;0.298
0.562;0.412;0.487
0.183;0.176;0.179
0.258;0.176;0.217
0.091;0.211;0.151
0.999;1.0;1.0
0.873;0.882;0.877
0.999;1.0;1.0
0.532;0.312;0.422
0.158;0.278;0.218
0.333;0.294;0.314
0.054;0.05;0.052
0.213;0.25;0.231
0.733;0.706;0.72
0.732;0.579;0.655
0.837;0.706;0.771
1.0;1.0;1.0
0.837;0.706;0.771
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.118;0.167;0.143
0.388;0.357;0.372
0.672;0.583;0.627
0.218;0.25;0.234
0.309;0.25;0.279
0.0;0.0;0.0
0.837;0.75;0.793
0.732;0.647;0.69
0.837;0.75;0.793
0.635;0.417;0.526
0.007;0.056;0.032
0.388;0.385;0.387
0.0;0.0;0.0
0.254;0.333;0.293
0.874;0.882;0.878
0.874;0.842;0.858
1.0;1.0;1.0
0.837;0.706;0.771
1.0;1.0;1.0
0.091;0.211;0.151
0.091;0.211;0.151
0.059;0.045;0.052
0.098;0.118;0.108
0.333;0.263;0.298
0.562;0.412;0.487
0.183;0.176;0.179
0.258;0.176;0.217
0.091;0.211;0.151
0.999;1.0;1.0
0.873;0.882;0.877
0.999;1.0;1.0
0.532;0.312;0.422
0.158;0.278;0.218
0.333;0.294;0.314
0.054;0.05;0.052
0.213;0.25;0.231
0.084;0.118;0.101
0.08;0.2;0.14
0.091;0.211;0.151
0.0;0.0;0.0
0.091;0.211;0.151
1.0;1.0;1.0
1.0;1.0;1.0
0.265;0.091;0.178
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.09;0.167;0.129
0.079;0.167;0.123
0.09;0.167;0.129
0.0;0.0;0.0
0.692;0.714;0.703
0.0;0.0;0.0
0.195;0.111;0.153
0.0;0.0;0.0
0.084;0.118;0.101
0.08;0.2;0.14
0.091;0.211;0.151
0.0;0.0;0.0
0.091;0.211;0.151
1.0;1.0;1.0
1.0;1.0;1.0
0.265;0.091;0.178
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.09;0.167;0.129
0.079;0.167;0.123
0.09;0.167;0.129
0.0;0.0;0.0
0.692;0.714;0.703
0.0;0.0;0.0
0.195;0.111;0.153
0.0;0.0;0.0
0.057;0.118;0.087
0.052;0.043;0.048
0.059;0.045;0.052
0.0;0.0;0.0
0.059;0.045;0.052
0.265;0.091;0.178
0.265;0.091;0.178
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.265;0.091;0.178
0.059;0.05;0.054
0.052;0.05;0.051
0.059;0.05;0.054
0.0;0.0;0.0
0.204;0.091;0.147
0.0;0.0;0.0
0.586;1.0;0.793
0.0;0.0;0.0
0.086;0.118;0.102
0.086;0.111;0.099
0.098;0.118;0.108
0.118;0.167;0.143
0.098;0.118;0.108
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.098;0.125;0.112
0.086;0.125;0.105
0.098;0.125;0.112
0.0;0.0;0.0
0.021;0.125;0.073
0.0;0.0;0.0
0.0;0.0;0.0
0.464;0.5;0.482
0.457;0.353;0.405
0.458;0.389;0.423
0.333;0.263;0.298
0.388;0.357;0.372
0.333;0.263;0.298
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.237;0.4;0.319
0.346;0.25;0.298
0.124;0.111;0.117
0.0;0.0;0.0
0.333;0.294;0.314
0.457;0.375;0.416
0.333;0.294;0.314
0.202;0.222;0.212
0.0;0.0;0.0
0.996;1.0;0.998
0.0;0.0;0.0
0.0;0.0;0.0
0.492;0.412;0.452
0.492;0.389;0.441
0.562;0.412;0.487
0.672;0.583;0.627
0.562;0.412;0.487
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.237;0.4;0.319
1.0;1.0;1.0
0.013;0.111;0.062
0.46;0.429;0.445
0.0;0.0;0.0
0.562;0.438;0.5
0.492;0.438;0.465
0.562;0.438;0.5
0.945;0.714;0.829
0.0;0.0;0.0
0.237;0.444;0.341
0.0;0.0;0.0
0.167;0.1;0.134
0.16;0.176;0.168
0.159;0.105;0.132
0.183;0.176;0.179
0.218;0.25;0.234
0.183;0.176;0.179
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.346;0.25;0.298
0.013;0.111;0.062
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.183;0.188;0.185
0.159;0.118;0.139
0.183;0.188;0.185
0.0;0.0;0.0
0.0;0.0;0.0
0.346;0.286;0.316
0.0;0.0;0.0
0.0;0.0;0.0
0.226;0.176;0.201
0.226;0.167;0.197
0.258;0.176;0.217
0.309;0.25;0.279
0.258;0.176;0.217
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.124;0.111;0.117
0.46;0.429;0.445
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.258;0.188;0.223
0.226;0.188;0.207
0.258;0.188;0.223
0.486;0.6;0.543
0.0;0.0;0.0
0.124;0.125;0.124
0.0;0.0;0.0
0.308;0.167;0.237
0.084;0.118;0.101
0.08;0.2;0.14
0.091;0.211;0.151
0.0;0.0;0.0
0.091;0.211;0.151
1.0;1.0;1.0
1.0;1.0;1.0
0.265;0.091;0.178
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.09;0.167;0.129
0.079;0.167;0.123
0.09;0.167;0.129
0.0;0.0;0.0
0.692;0.714;0.703
0.0;0.0;0.0
0.195;0.111;0.153
0.0;0.0;0.0
