nucHom;degHom;tsm
1.0;1.0;1.0
0.478;0.316;0.397
0.261;0.368;0.315
0.998;0.947;0.972
0.999;1.0;1.0
0.15;0.158;0.154
0.996;0.85;0.923
0.997;0.9;0.949
0.997;0.9;0.949
0.934;0.85;0.892
0.928;0.85;0.889
0.811;0.75;0.78
0.864;0.75;0.807
0.12;0.15;0.135
0.81;0.7;0.755
0.23;0.25;0.24
0.997;0.9;0.949
0.127;0.2;0.164
0.478;0.316;0.397
1.0;1.0;1.0
0.0;0.0;0.0
0.478;0.3;0.389
0.457;0.273;0.365
0.119;0.1;0.11
0.48;0.353;0.416
0.458;0.316;0.387
0.458;0.316;0.387
0.487;0.333;0.41
0.49;0.333;0.411
0.557;0.375;0.466
0.525;0.375;0.45
0.106;0.286;0.196
0.589;0.429;0.509
0.31;0.571;0.441
0.458;0.316;0.387
0.119;0.429;0.274
0.261;0.368;0.315
0.0;0.0;0.0
1.0;1.0;1.0
0.262;0.4;0.331
0.25;0.364;0.307
0.0;0.0;0.0
0.259;0.316;0.287
0.248;0.286;0.267
0.248;0.286;0.267
0.263;0.3;0.281
0.241;0.3;0.27
0.124;0.2;0.162
0.176;0.2;0.188
0.0;0.0;0.0
0.13;0.222;0.176
0.0;0.0;0.0
0.248;0.286;0.267
0.0;0.0;0.0
0.998;0.947;0.972
0.478;0.3;0.389
0.262;0.4;0.331
1.0;1.0;1.0
0.955;0.909;0.932
0.147;0.19;0.168
0.996;0.895;0.946
0.951;0.81;0.881
0.951;0.81;0.881
0.891;0.762;0.827
0.886;0.762;0.824
0.774;0.667;0.721
0.824;0.667;0.746
0.12;0.158;0.139
0.81;0.737;0.774
0.231;0.263;0.247
0.951;0.81;0.881
0.128;0.211;0.169
0.999;1.0;1.0
0.457;0.273;0.365
0.25;0.364;0.307
0.955;0.909;0.932
1.0;1.0;1.0
0.141;0.174;0.157
0.951;0.81;0.881
0.996;0.905;0.951
0.996;0.905;0.951
0.936;0.857;0.897
0.93;0.857;0.893
0.819;0.762;0.79
0.868;0.762;0.815
0.115;0.143;0.129
0.774;0.667;0.721
0.22;0.238;0.229
0.996;0.905;0.951
0.122;0.19;0.156
0.15;0.158;0.154
0.119;0.1;0.11
0.0;0.0;0.0
0.147;0.19;0.168
0.141;0.174;0.157
1.0;1.0;1.0
0.15;0.176;0.163
0.143;0.158;0.15
0.143;0.158;0.15
0.153;0.167;0.16
0.153;0.167;0.16
0.174;0.188;0.181
0.164;0.188;0.176
0.0;0.0;0.0
