nucHom;degHom;tsm
1.0;1.0;1.0
0.997;0.8;0.899
0.847;0.667;0.757
0.928;0.733;0.831
0.324;0.267;0.295
0.756;0.733;0.744
0.75;0.533;0.641
0.356;0.267;0.311
0.425;0.333;0.379
1.0;1.0;1.0
0.929;0.857;0.893
0.826;0.857;0.841
0.848;0.786;0.817
0.997;0.8;0.899
1.0;1.0;1.0
0.849;0.75;0.799
0.93;0.867;0.899
0.323;0.375;0.349
0.71;0.765;0.738
0.746;0.625;0.685
0.352;0.176;0.264
0.421;0.278;0.35
0.997;0.786;0.891
0.929;0.769;0.849
0.818;0.6;0.709
0.847;0.643;0.745
0.847;0.667;0.757
0.849;0.75;0.799
1.0;1.0;1.0
0.908;0.857;0.883
0.245;0.25;0.247
0.623;0.647;0.635
0.724;0.6;0.662
0.364;0.2;0.282
0.339;0.167;0.253
0.846;0.6;0.723
0.906;0.692;0.799
0.678;0.438;0.558
0.998;0.833;0.915
0.928;0.733;0.831
0.93;0.867;0.899
0.908;0.857;0.883
1.0;1.0;1.0
0.254;0.25;0.252
0.644;0.647;0.645
0.802;0.714;0.758
0.378;0.2;0.289
0.352;0.167;0.26
0.928;0.714;0.821
0.998;0.833;0.915
0.748;0.533;0.641
0.906;0.692;0.799
0.324;0.267;0.295
0.323;0.375;0.349
0.245;0.25;0.247
0.254;0.25;0.252
1.0;1.0;1.0
0.392;0.375;0.384
0.317;0.385;0.351
0.565;0.333;0.449
0.721;0.5;0.611
0.323;0.267;0.295
0.254;0.214;0.234
0.4;0.385;0.393
0.245;0.214;0.229
0.756;0.733;0.744
0.71;0.765;0.738
0.623;0.647;0.635
0.644;0.647;0.645
0.392;0.375;0.384
1.0;1.0;1.0
0.474;0.444;0.459
0.426;0.176;0.301
0.51;0.278;0.394
0.755;0.714;0.734
0.686;0.692;0.689
0.577;0.533;0.555
0.661;0.692;0.676
0.75;0.533;0.641
0.746;0.625;0.685
0.724;0.6;0.662
0.802;0.714;0.758
0.317;0.385;0.351
0.474;0.444;0.459
1.0;1.0;1.0
0.477;0.333;0.405
0.436;0.267;0.352
0.748;0.533;0.641
0.805;0.615;0.71
0.913;0.692;0.802
0.726;0.5;0.613
0.356;0.267;0.311
0.352;0.176;0.264
0.364;0.2;0.282
0.378;0.2;0.289
0.565;0.333;0.449
0.426;0.176;0.301
0.477;0.333;0.405
1.0;1.0;1.0
0.833;0.444;0.638
0.355;0.267;0.311
0.38;0.214;0.297
0.438;0.385;0.411
0.366;0.214;0.29
0.425;0.333;0.379
0.421;0.278;0.35
0.339;0.167;0.253
0.352;0.167;0.26
0.721;0.5;0.611
0.51;0.278;0.394
0.436;0.267;0.352
0.833;0.444;0.638
1.0;1.0;1.0
0.424;0.333;0.379
0.355;0.286;0.321
0.522;0.462;0.492
0.342;0.286;0.314
1.0;1.0;1.0
0.997;0.786;0.891
0.846;0.6;0.723
0.928;0.714;0.821
0.323;0.267;0.295
0.755;0.714;0.734
0.748;0.533;0.641
0.355;0.267;0.311
0.424;0.333;0.379
1.0;1.0;1.0
0.929;0.857;0.893
0.82;0.8;0.81
0.848;0.733;0.79
0.929;0.857;0.893
0.929;0.769;0.849
0.906;0.692;0.799
0.998;0.833;0.915
0.254;0.214;0.234
0.686;0.692;0.689
0.805;0.615;0.71
0.38;0.214;0.297
0.355;0.286;0.321
0.929;0.857;0.893
1.0;1.0;1.0
0.75;0.667;0.709
0.908;0.846;0.877
0.826;0.857;0.841
0.818;0.6;0.709
0.678;0.438;0.558
0.748;0.533;0.641
0.4;0.385;0.393
0.577;0.533;0.555
0.913;0.692;0.802
0.438;0.385;0.411
0.522;0.462;0.492
0.82;0.8;0.81
0.75;0.667;0.709
1.0;1.0;1.0
0.68;0.562;0.621
0.848;0.786;0.817
0.847;0.643;0.745
0.998;0.833;0.915
0.906;0.692;0.799
0.245;0.214;0.229
0.661;0.692;0.676
0.726;0.5;0.613
0.366;0.214;0.29
0.342;0.286;0.314
0.848;0.733;0.79
0.908;0.846;0.877
0.68;0.562;0.621
1.0;1.0;1.0
