id_transcript;id_gene
ENSBTAT00000002532_98;ENSBTAG00000001948_98
ENSBTAT00000067624_98;ENSBTAG00000001948_98
ENSBTAT00000021217_98;ENSBTAG00000015958_98
ENSBTAT00000081862_98;ENSBTAG00000015958_98
ENSBTAT00000083081_98;ENSBTAG00000015958_98
ENSBTAT00000072278_98;ENSBTAG00000050055_98
ENSBTAT00000075149_98;ENSBTAG00000050055_98
ENSBTAT00000077048_98;ENSBTAG00000050055_98
ENSCAFT00000012309_98;ENSCAFG00000007690_98
ENSCAFT00000050009_98;ENSCAFG00000010984_98
ENSCAFT00000021291_98;ENSCAFG00000013419_98
ENSCAFT00000072488_98;ENSCAFG00000013419_98
ENSCAFT00000076079_98;ENSCAFG00000013419_98
ENSCAFT00000076902_98;ENSCAFG00000013419_98
ENSCAFT00000085982_98;ENSCAFG00000013419_98
ENSCAFT00020009065_98;ENSCAFG00020006324_98
ENSCAFT00020017369_98;ENSCAFG00020012023_98
ENSCAFT00020017376_98;ENSCAFG00020012023_98
ENSCAFT00020039950_98;ENSCAFG00020026837_98
ENSCAFT00020039951_98;ENSCAFG00020026837_98
ENST00000216456_98;ENSG00000100568_98
ENST00000554636_98;ENSG00000100568_98
ENST00000554659_98;ENSG00000100568_98
ENST00000555543_98;ENSG00000100568_98
ENST00000556461_98;ENSG00000100568_98
ENST00000225567_98;ENSG00000108433_98
ENST00000393456_98;ENSG00000108433_98
ENST00000415811_98;ENSG00000108433_98
ENST00000570879_98;ENSG00000108433_98
ENST00000571048_98;ENSG00000108433_98
ENST00000573224_98;ENSG00000108433_98
ENST00000575949_98;ENSG00000108433_98
ENST00000576910_98;ENSG00000108433_98
ENST00000623037_98;ENSG00000108433_98
ENST00000638189_98;ENSG00000108433_98
ENST00000638216_98;ENSG00000108433_98
ENST00000638219_98;ENSG00000108433_98
ENST00000638374_98;ENSG00000108433_98
ENST00000638468_98;ENSG00000108433_98
ENST00000638579_98;ENSG00000108433_98
ENST00000638634_98;ENSG00000108433_98
ENST00000638697_98;ENSG00000108433_98
ENST00000638838_98;ENSG00000108433_98
ENST00000638892_98;ENSG00000108433_98
ENST00000639031_98;ENSG00000108433_98
ENST00000639199_98;ENSG00000108433_98
ENST00000639287_98;ENSG00000108433_98
ENST00000639365_98;ENSG00000108433_98
ENST00000639388_98;ENSG00000108433_98
ENST00000639713_98;ENSG00000108433_98
ENST00000639985_98;ENSG00000108433_98
ENST00000640007_98;ENSG00000108433_98
ENST00000640051_98;ENSG00000108433_98
ENST00000640068_98;ENSG00000108433_98
ENST00000640138_98;ENSG00000108433_98
ENST00000640269_98;ENSG00000108433_98
ENST00000640358_98;ENSG00000108433_98
ENST00000640443_98;ENSG00000108433_98
ENST00000640495_98;ENSG00000108433_98
ENST00000640608_98;ENSG00000108433_98
ENST00000640621_98;ENSG00000108433_98
ENST00000640711_98;ENSG00000108433_98
ENST00000640723_98;ENSG00000108433_98
ENST00000640792_98;ENSG00000108433_98
ENST00000640806_98;ENSG00000108433_98
ENST00000640866_98;ENSG00000108433_98
ENST00000640871_98;ENSG00000108433_98
ENST00000393077_98;ENSG00000151532_98
ENST00000432306_98;ENSG00000151532_98
ENST00000571841_98;ENSG00000262633_98
ENSGALT00000040859_98;ENSGALG00000001107_98
ENSGALT00000094742_98;ENSGALG00000001107_98
ENSGALT00000096065_98;ENSGALG00000001107_98
ENSGALT00000053125_98;ENSGALG00000008880_98
ENSGALT00000088195_98;ENSGALG00000008880_98
ENSGALT00000015509_98;ENSGALG00000009526_98
ENSMUST00000021329_98;ENSMUSG00000020946_98
ENSMUST00000107013_98;ENSMUSG00000020946_98
ENSMUST00000055262_98;ENSMUSG00000021124_98
ENSMUST00000162569_98;ENSMUSG00000021124_98
ENSMUST00000162789_98;ENSMUSG00000021124_98
ENSMUST00000163031_98;ENSMUSG00000021124_98
ENSMUST00000095950_98;ENSMUSG00000024983_98
ENSMUST00000223690_98;ENSMUSG00000024983_98
ENSMUST00000225529_98;ENSMUSG00000024983_98
