nucHom;degHom;tsm
1.0;1.0;1.0
0.951;0.8;0.875
0.951;0.8;0.875
0.941;0.6;0.77
0.951;0.8;0.875
0.941;0.6;0.77
0.951;0.8;0.875
1.0;1.0;1.0
1.0;1.0;1.0
0.99;0.8;0.895
1.0;1.0;1.0
0.99;0.8;0.895
0.951;0.8;0.875
1.0;1.0;1.0
1.0;1.0;1.0
0.99;0.8;0.895
1.0;1.0;1.0
0.99;0.8;0.895
0.941;0.6;0.77
0.99;0.8;0.895
0.99;0.8;0.895
1.0;1.0;1.0
0.99;0.8;0.895
1.0;1.0;1.0
0.951;0.8;0.875
1.0;1.0;1.0
1.0;1.0;1.0
0.99;0.8;0.895
1.0;1.0;1.0
0.99;0.8;0.895
0.941;0.6;0.77
0.99;0.8;0.895
0.99;0.8;0.895
1.0;1.0;1.0
0.99;0.8;0.895
1.0;1.0;1.0
