id_transcript;id_transcript;orthologs
ENSCAFT00000000309_90_90;ENSCAFT00000000309_90_90;ENSMUST00000019791_90_90:ENSMUST00000156422_90_90
ENSCAFT00000019817_90_90;ENSCAFT00000019817_90_90;ENST00000368913_90_90
ENSCAFT00000022132_90_90;ENSCAFT00000022132_90_90;null
ENST00000257414_90_90;ENST00000257414_90_90;ENSMUST00000135790_90_90
ENST00000343348_90_90;ENST00000343348_90_90;null
ENST00000503865_90_90;ENST00000503865_90_90;null
ENST00000509665_90_90;ENST00000509665_90_90;null
ENST00000510263_90_90;ENST00000510263_90_90;null
ENST00000513137_90_90;ENST00000513137_90_90;null
ENST00000515009_90_90;ENST00000515009_90_90;ENSMUST00000126684_90_90
ENST00000515129_90_90;ENST00000515129_90_90;null
ENST00000316364_90_90;ENST00000316364_90_90;ENSMUST00000077847_90_90:ENSMUST00000103238_90_90
ENST00000354744_90_90;ENST00000354744_90_90;null
ENST00000355997_90_90;ENST00000355997_90_90;null
ENST00000358066_90_90;ENST00000358066_90_90;ENSMUST00000076335_90_90:ENSMUST00000103241_90_90
ENST00000389425_90_90;ENST00000389425_90_90;null
ENST00000389428_90_90;ENST00000389428_90_90;null
ENST00000536845_90_90;ENST00000536845_90_90;ENSMUST00000077847_90_90:ENSMUST00000103238_90_90
ENST00000558014_90_90;ENST00000558014_90_90;ENSMUST00000076335_90_90:ENSMUST00000103241_90_90
ENST00000558816_90_90;ENST00000558816_90_90;null
ENST00000559064_90_90;ENST00000559064_90_90;null
ENST00000559184_90_90;ENST00000559184_90_90;null
ENST00000559196_90_90;ENST00000559196_90_90;ENSMUST00000142449_90_90:ENSMUST00000204709_90_90
ENST00000560006_90_90;ENST00000560006_90_90;null
ENST00000560636_90_90;ENST00000560636_90_90;null
ENST00000561133_90_90;ENST00000561133_90_90;ENSMUST00000131620_90_90
ENST00000341697_90_90;ENST00000341697_90_90;ENSMUST00000090821_90_90:ENSMUST00000202315_90_90
ENST00000368912_90_90;ENST00000368912_90_90;ENSMUST00000107217_90_90
ENST00000368913_90_90;ENST00000368913_90_90;ENSCAFT00000019817_90_90
ENST00000368914_90_90;ENST00000368914_90_90;ENSMUST00000090821_90_90:ENSMUST00000202315_90_90
ENST00000613223_90_90;ENST00000613223_90_90;null
ENST00000621728_90_90;ENST00000621728_90_90;null
ENSMUST00000019791_90_90;ENSMUST00000019791_90_90;ENSCAFT00000000309_90_90
ENSMUST00000076043_90_90;ENSMUST00000076043_90_90;null
ENSMUST00000115449_90_90;ENSMUST00000115449_90_90;null
ENSMUST00000123228_90_90;ENSMUST00000123228_90_90;null
ENSMUST00000126684_90_90;ENSMUST00000126684_90_90;ENST00000515009_90_90
ENSMUST00000135790_90_90;ENSMUST00000135790_90_90;ENST00000257414_90_90
ENSMUST00000156422_90_90;ENSMUST00000156422_90_90;ENSCAFT00000000309_90_90
ENSMUST00000051419_90_90;ENSMUST00000051419_90_90;null
ENSMUST00000076335_90_90;ENSMUST00000076335_90_90;ENST00000358066_90_90:ENST00000558014_90_90
ENSMUST00000077847_90_90;ENSMUST00000077847_90_90;ENST00000316364_90_90:ENST00000536845_90_90
ENSMUST00000078621_90_90;ENSMUST00000078621_90_90;null
ENSMUST00000103238_90_90;ENSMUST00000103238_90_90;ENST00000316364_90_90:ENST00000536845_90_90
ENSMUST00000103239_90_90;ENSMUST00000103239_90_90;null
ENSMUST00000103240_90_90;ENSMUST00000103240_90_90;null
ENSMUST00000103241_90_90;ENSMUST00000103241_90_90;ENST00000358066_90_90:ENST00000558014_90_90
ENSMUST00000090821_90_90;ENSMUST00000090821_90_90;ENST00000341697_90_90:ENST00000368914_90_90
ENSMUST00000090823_90_90;ENSMUST00000090823_90_90;null
ENSMUST00000107217_90_90;ENSMUST00000107217_90_90;ENST00000368912_90_90
ENSMUST00000131620_90_90;ENSMUST00000131620_90_90;ENST00000561133_90_90
ENSMUST00000131742_90_90;ENSMUST00000131742_90_90;null
ENSMUST00000142449_90_90;ENSMUST00000142449_90_90;ENST00000559196_90_90
ENSMUST00000168321_90_90;ENSMUST00000168321_90_90;null
ENSMUST00000202315_90_90;ENSMUST00000202315_90_90;ENST00000341697_90_90:ENST00000368914_90_90
ENSMUST00000204709_90_90;ENSMUST00000204709_90_90;ENST00000559196_90_90
