nucHom;degHom;tsm
1.0;1.0;1.0
0.966;0.963;0.964
0.964;0.917;0.941
0.392;0.348;0.37
0.562;0.522;0.542
1.0;1.0;1.0
0.965;0.952;0.958
0.398;0.4;0.399
0.965;0.952;0.958
0.028;0.1;0.064
0.066;0.2;0.133
0.177;0.3;0.238
0.276;0.19;0.233
0.049;0.15;0.1
0.049;0.15;0.1
0.249;0.35;0.299
0.966;0.963;0.964
1.0;1.0;1.0
0.998;0.958;0.978
0.378;0.333;0.356
0.543;0.5;0.522
0.966;0.958;0.962
1.0;1.0;1.0
0.384;0.381;0.383
1.0;1.0;1.0
0.027;0.095;0.061
0.063;0.19;0.127
0.17;0.286;0.228
0.311;0.238;0.274
0.048;0.143;0.096
0.048;0.143;0.096
0.241;0.333;0.287
0.964;0.917;0.941
0.998;0.958;0.978
1.0;1.0;1.0
0.376;0.32;0.348
0.539;0.462;0.501
0.965;0.923;0.944
0.999;0.957;0.978
0.382;0.364;0.373
0.999;0.957;0.978
0.027;0.091;0.059
0.063;0.182;0.122
0.17;0.273;0.222
0.315;0.273;0.294
0.047;0.136;0.091
0.047;0.136;0.091
0.239;0.318;0.278
0.392;0.348;0.37
0.378;0.333;0.356
0.376;0.32;0.348
1.0;1.0;1.0
0.696;0.615;0.655
0.389;0.32;0.355
0.382;0.348;0.365
1.0;1.0;1.0
0.382;0.348;0.365
0.07;0.25;0.16
0.165;0.5;0.333
0.444;0.75;0.597
0.0;0.0;0.0
0.124;0.375;0.249
0.124;0.375;0.249
0.626;0.875;0.75
0.562;0.522;0.542
0.543;0.5;0.522
0.539;0.462;0.501
0.696;0.615;0.655
1.0;1.0;1.0
0.559;0.52;0.54
0.548;0.565;0.556
0.696;0.615;0.655
0.548;0.565;0.556
0.049;0.154;0.102
0.115;0.308;0.211
0.309;0.462;0.386
0.0;0.0;0.0
0.086;0.231;0.159
0.086;0.231;0.159
0.436;0.538;0.487
1.0;1.0;1.0
0.966;0.958;0.962
0.965;0.923;0.944
0.389;0.32;0.355
0.559;0.52;0.54
1.0;1.0;1.0
0.966;0.957;0.962
0.395;0.364;0.38
0.966;0.957;0.962
0.028;0.091;0.059
0.065;0.182;0.123
0.175;0.273;0.224
0.281;0.217;0.249
0.049;0.136;0.092
0.049;0.136;0.092
0.248;0.318;0.283
0.965;0.952;0.958
1.0;1.0;1.0
0.999;0.957;0.978
0.382;0.348;0.365
0.548;0.565;0.556
0.966;0.957;0.962
1.0;1.0;1.0
0.38;0.32;0.35
1.0;1.0;1.0
0.027;0.08;0.053
0.063;0.16;0.112
0.169;0.24;0.205
0.317;0.28;0.298
0.047;0.12;0.083
0.047;0.12;0.083
0.238;0.28;0.259
0.398;0.4;0.399
0.384;0.381;0.383
0.382;0.364;0.373
1.0;1.0;1.0
0.696;0.615;0.655
0.395;0.364;0.38
0.38;0.32;0.35
1.0;1.0;1.0
0.38;0.32;0.35
0.07;0.25;0.16
0.165;0.5;0.333
0.444;0.75;0.597
0.0;0.0;0.0
0.124;0.375;0.249
0.124;0.375;0.249
0.626;0.875;0.75
0.965;0.952;0.958
1.0;1.0;1.0
0.999;0.957;0.978
0.382;0.348;0.365
0.548;0.565;0.556
0.966;0.957;0.962
1.0;1.0;1.0
0.38;0.32;0.35
1.0;1.0;1.0
0.027;0.08;0.053
0.063;0.16;0.112
0.169;0.24;0.205
0.317;0.28;0.298
0.047;0.12;0.083
0.047;0.12;0.083
0.238;0.28;0.259
0.028;0.1;0.064
0.027;0.095;0.061
0.027;0.091;0.059
0.07;0.25;0.16
0.049;0.154;0.102
0.028;0.091;0.059
0.027;0.08;0.053
0.07;0.25;0.16
0.027;0.08;0.053
1.0;1.0;1.0
0.425;0.5;0.463
0.158;0.333;0.245
0.0;0.0;0.0
0.446;0.25;0.348
0.446;0.25;0.348
0.112;0.286;0.199
0.066;0.2;0.133
0.063;0.19;0.127
0.063;0.182;0.122
0.165;0.5;0.333
0.115;0.308;0.211
0.065;0.182;0.123
0.063;0.16;0.112
0.165;0.5;0.333
0.063;0.16;0.112
0.425;0.5;0.463
1.0;1.0;1.0
0.372;0.667;0.52
0.0;0.0;0.0
0.302;0.4;0.351
0.302;0.4;0.351
0.264;0.571;0.417
0.177;0.3;0.238
0.17;0.286;0.228
0.17;0.273;0.222
0.444;0.75;0.597
0.309;0.462;0.386
0.175;0.273;0.224
0.169;0.24;0.205
0.444;0.75;0.597
0.169;0.24;0.205
0.158;0.333;0.245
0.372;0.667;0.52
1.0;1.0;1.0
0.0;0.0;0.0
0.279;0.5;0.39
0.279;0.5;0.39
0.708;0.857;0.782
0.276;0.19;0.233
0.311;0.238;0.274
0.315;0.273;0.294
0.0;0.0;0.0
0.0;0.0;0.0
0.281;0.217;0.249
0.317;0.28;0.298
0.0;0.0;0.0
0.317;0.28;0.298
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.049;0.15;0.1
0.048;0.143;0.096
0.047;0.136;0.091
0.124;0.375;0.249
0.086;0.231;0.159
0.049;0.136;0.092
0.047;0.12;0.083
0.124;0.375;0.249
0.047;0.12;0.083
0.446;0.25;0.348
0.302;0.4;0.351
0.279;0.5;0.39
0.0;0.0;0.0
1.0;1.0;1.0
1.0;1.0;1.0
0.198;0.429;0.314
0.049;0.15;0.1
0.048;0.143;0.096
0.047;0.136;0.091
0.124;0.375;0.249
0.086;0.231;0.159
0.049;0.136;0.092
0.047;0.12;0.083
0.124;0.375;0.249
0.047;0.12;0.083
0.446;0.25;0.348
0.302;0.4;0.351
0.279;0.5;0.39
0.0;0.0;0.0
1.0;1.0;1.0
1.0;1.0;1.0
0.198;0.429;0.314
0.249;0.35;0.299
0.241;0.333;0.287
0.239;0.318;0.278
0.626;0.875;0.75
0.436;0.538;0.487
0.248;0.318;0.283
0.238;0.28;0.259
0.626;0.875;0.75
0.238;0.28;0.259
0.112;0.286;0.199
0.264;0.571;0.417
0.708;0.857;0.782
0.0;0.0;0.0
0.198;0.429;0.314
0.198;0.429;0.314
1.0;1.0;1.0
