;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000004869_90_90;ENST00000369622_90_90:ENSMUST00000182637_90_90:ENSMUST00000148843_90_90:ENST00000374612_90_90:ENST00000295971_90_90:ENSCAFT00000025193_90_90:ENST00000478691_90_90:ENSMUST00000167950_90_90:ENSMUST00000201544_90_90:ENSMUST00000094757_90_90:ENSCAFT00000021145_90_90:ENSMUST00000200775_90_90:ENSMUST00000105850_90_90:ENST00000381793_90_90:ENST00000302271_90_90:ENSMUST00000113724_90_90:ENSCAFT00000013439_90_90:ENSMUST00000113726_90_90:ENST00000514866_90_90:ENSMUST00000084219_90_90:ENSMUST00000173801_90_90:ENST00000510397_90_90:ENSMUST00000174282_90_90:ENST00000374616_90_90:ENSMUST00000182818_90_90:ENSMUST00000131671_90_90:ENSCAFT00000037016_90_90;0.853:0.46399999999999997:0.75:0.728:0.47200000000000003:0.496:0.637:0.512:0.512:0.512:0.743:0.512:0.75:0.47200000000000003:0.728:0.512:0.456:0.512:0.451:0.655:0.853:0.447:0.9229999999999999:0.73:0.46799999999999997:0.655:0.46799999999999997
1;ENSCAFT00000013439_90_90;ENST00000369622_90_90:ENSMUST00000182637_90_90:ENSMUST00000148843_90_90:ENST00000374612_90_90:ENSCAFT00000004869_90_90:ENST00000295971_90_90:ENSCAFT00000025193_90_90:ENST00000478691_90_90:ENSMUST00000167950_90_90:ENSMUST00000201544_90_90:ENSMUST00000094757_90_90:ENSCAFT00000021145_90_90:ENSMUST00000200775_90_90:ENSMUST00000105850_90_90:ENST00000381793_90_90:ENST00000302271_90_90:ENSMUST00000113724_90_90:ENSMUST00000113726_90_90:ENST00000514866_90_90:ENSMUST00000084219_90_90:ENSMUST00000173801_90_90:ENST00000510397_90_90:ENSMUST00000174282_90_90:ENST00000374616_90_90:ENSMUST00000182818_90_90:ENSMUST00000131671_90_90:ENSCAFT00000037016_90_90;0.42700000000000005:0.9740000000000001:0.405:0.391:0.456:0.522:0.564:0.40700000000000003:0.555:0.555:0.555:0.402:0.555:0.405:0.522:0.391:0.555:0.555:0.8540000000000001:0.41700000000000004:0.42700000000000005:0.889:0.41700000000000004:0.396:0.9359999999999999:0.41700000000000004:0.9359999999999999
2;ENSCAFT00000037016_90_90;ENST00000369622_90_90:ENSMUST00000182637_90_90:ENSMUST00000148843_90_90:ENST00000374612_90_90:ENSCAFT00000004869_90_90:ENST00000295971_90_90:ENSCAFT00000025193_90_90:ENST00000478691_90_90:ENSMUST00000167950_90_90:ENSMUST00000201544_90_90:ENSMUST00000094757_90_90:ENSCAFT00000021145_90_90:ENSMUST00000200775_90_90:ENSMUST00000105850_90_90:ENST00000381793_90_90:ENST00000302271_90_90:ENSMUST00000113724_90_90:ENSCAFT00000013439_90_90:ENSMUST00000113726_90_90:ENST00000514866_90_90:ENSMUST00000084219_90_90:ENSMUST00000173801_90_90:ENST00000510397_90_90:ENSMUST00000174282_90_90:ENST00000374616_90_90:ENSMUST00000182818_90_90:ENSMUST00000131671_90_90;0.43799999999999994:0.961:0.414:0.4:0.46799999999999997:0.536:0.579:0.41700000000000004:0.57:0.57:0.57:0.41100000000000003:0.57:0.414:0.536:0.4:0.57:0.9359999999999999:0.57:0.91:0.42700000000000005:0.43799999999999994:0.875:0.429:0.405:1.0:0.42700000000000005
3;ENSCAFT00000021145_90_90;ENST00000369622_90_90:ENSMUST00000182637_90_90:ENSMUST00000148843_90_90:ENST00000374612_90_90:ENSCAFT00000004869_90_90:ENST00000295971_90_90:ENSCAFT00000025193_90_90:ENST00000478691_90_90:ENSMUST00000167950_90_90:ENSMUST00000201544_90_90:ENSMUST00000094757_90_90:ENSMUST00000200775_90_90:ENSMUST00000105850_90_90:ENST00000381793_90_90:ENST00000302271_90_90:ENSMUST00000113724_90_90:ENSCAFT00000013439_90_90:ENSMUST00000113726_90_90:ENST00000514866_90_90:ENSMUST00000084219_90_90:ENSMUST00000173801_90_90:ENST00000510397_90_90:ENSMUST00000174282_90_90:ENST00000374616_90_90:ENSMUST00000182818_90_90:ENSMUST00000131671_90_90:ENSCAFT00000037016_90_90;0.8740000000000001:0.408:0.991:0.982:0.743:0.48200000000000004:0.493:0.855:0.507:0.507:0.507:0.507:0.991:0.48200000000000004:0.982:0.507:0.402:0.507:0.397:0.861:0.8740000000000001:0.39399999999999996:0.7170000000000001:0.982:0.41100000000000003:0.861:0.41100000000000003
4;ENSCAFT00000025193_90_90;ENST00000369622_90_90:ENSMUST00000182637_90_90:ENSMUST00000148843_90_90:ENST00000374612_90_90:ENSCAFT00000004869_90_90:ENST00000295971_90_90:ENST00000478691_90_90:ENSMUST00000167950_90_90:ENSMUST00000201544_90_90:ENSMUST00000094757_90_90:ENSCAFT00000021145_90_90:ENSMUST00000200775_90_90:ENSMUST00000105850_90_90:ENST00000381793_90_90:ENST00000302271_90_90:ENSMUST00000113724_90_90:ENSCAFT00000013439_90_90:ENSMUST00000113726_90_90:ENST00000514866_90_90:ENSMUST00000084219_90_90:ENSMUST00000173801_90_90:ENST00000510397_90_90:ENSMUST00000174282_90_90:ENST00000374616_90_90:ENSMUST00000182818_90_90:ENSMUST00000131671_90_90:ENSCAFT00000037016_90_90;0.512:0.574:0.496:0.48200000000000004:0.496:0.9:0.49200000000000005:0.909:0.909:0.909:0.493:0.909:0.496:0.9:0.48200000000000004:0.909:0.564:0.909:0.619:0.504:0.512:0.613:0.46:0.486:0.579:0.504:0.579
5;ENST00000302271_90_90;ENST00000369622_90_90:ENSMUST00000182637_90_90:ENSMUST00000148843_90_90:ENST00000374612_90_90:ENSCAFT00000004869_90_90:ENST00000295971_90_90:ENSCAFT00000025193_90_90:ENST00000478691_90_90:ENSMUST00000167950_90_90:ENSMUST00000201544_90_90:ENSMUST00000094757_90_90:ENSCAFT00000021145_90_90:ENSMUST00000200775_90_90:ENSMUST00000105850_90_90:ENST00000381793_90_90:ENSMUST00000113724_90_90:ENSCAFT00000013439_90_90:ENSMUST00000113726_90_90:ENST00000514866_90_90:ENSMUST00000084219_90_90:ENSMUST00000173801_90_90:ENST00000510397_90_90:ENSMUST00000174282_90_90:ENST00000374616_90_90:ENSMUST00000182818_90_90:ENSMUST00000131671_90_90:ENSCAFT00000037016_90_90;0.857:0.397:0.972:1.0:0.728:0.47100000000000003:0.48200000000000004:0.855:0.496:0.496:0.496:0.982:0.496:0.972:0.47100000000000003:0.496:0.391:0.496:0.386:0.8440000000000001:0.857:0.38299999999999995:0.7020000000000001:0.982:0.4:0.8440000000000001:0.4
6;ENST00000374612_90_90;ENST00000369622_90_90:ENSMUST00000182637_90_90:ENSMUST00000148843_90_90:ENSCAFT00000004869_90_90:ENST00000295971_90_90:ENSCAFT00000025193_90_90:ENST00000478691_90_90:ENSMUST00000167950_90_90:ENSMUST00000201544_90_90:ENSMUST00000094757_90_90:ENSCAFT00000021145_90_90:ENSMUST00000200775_90_90:ENSMUST00000105850_90_90:ENST00000381793_90_90:ENST00000302271_90_90:ENSMUST00000113724_90_90:ENSCAFT00000013439_90_90:ENSMUST00000113726_90_90:ENST00000514866_90_90:ENSMUST00000084219_90_90:ENSMUST00000173801_90_90:ENST00000510397_90_90:ENSMUST00000174282_90_90:ENST00000374616_90_90:ENSMUST00000182818_90_90:ENSMUST00000131671_90_90:ENSCAFT00000037016_90_90;0.857:0.397:0.972:0.728:0.47100000000000003:0.48200000000000004:0.855:0.496:0.496:0.496:0.982:0.496:0.972:0.47100000000000003:1.0:0.496:0.391:0.496:0.386:0.8440000000000001:0.857:0.38299999999999995:0.7020000000000001:0.982:0.4:0.8440000000000001:0.4
7;ENST00000374616_90_90;ENST00000369622_90_90:ENSMUST00000182637_90_90:ENSMUST00000148843_90_90:ENST00000374612_90_90:ENSCAFT00000004869_90_90:ENST00000295971_90_90:ENSCAFT00000025193_90_90:ENST00000478691_90_90:ENSMUST00000167950_90_90:ENSMUST00000201544_90_90:ENSMUST00000094757_90_90:ENSCAFT00000021145_90_90:ENSMUST00000200775_90_90:ENSMUST00000105850_90_90:ENST00000381793_90_90:ENST00000302271_90_90:ENSMUST00000113724_90_90:ENSCAFT00000013439_90_90:ENSMUST00000113726_90_90:ENST00000514866_90_90:ENSMUST00000084219_90_90:ENSMUST00000173801_90_90:ENST00000510397_90_90:ENSMUST00000174282_90_90:ENSMUST00000182818_90_90:ENSMUST00000131671_90_90:ENSCAFT00000037016_90_90;0.858:0.402:0.973:0.982:0.73:0.475:0.486:0.873:0.5:0.5:0.5:0.982:0.5:0.973:0.475:0.982:0.5:0.396:0.5:0.391:0.845:0.858:0.38799999999999996:0.7040000000000001:0.405:0.845:0.405
8;ENST00000427764_90_90;;
9;ENST00000478691_90_90;ENST00000369622_90_90:ENSMUST00000182637_90_90:ENSMUST00000148843_90_90:ENST00000374612_90_90:ENSCAFT00000004869_90_90:ENST00000295971_90_90:ENSCAFT00000025193_90_90:ENSMUST00000167950_90_90:ENSMUST00000201544_90_90:ENSMUST00000094757_90_90:ENSCAFT00000021145_90_90:ENSMUST00000200775_90_90:ENSMUST00000105850_90_90:ENST00000381793_90_90:ENST00000302271_90_90:ENSMUST00000113724_90_90:ENSCAFT00000013439_90_90:ENSMUST00000113726_90_90:ENST00000514866_90_90:ENSMUST00000084219_90_90:ENSMUST00000173801_90_90:ENST00000510397_90_90:ENSMUST00000174282_90_90:ENST00000374616_90_90:ENSMUST00000182818_90_90:ENSMUST00000131671_90_90:ENSCAFT00000037016_90_90;0.7659999999999999:0.413:0.845:0.855:0.637:0.48100000000000004:0.49200000000000005:0.508:0.508:0.508:0.855:0.508:0.845:0.48100000000000004:0.855:0.508:0.40700000000000003:0.508:0.43700000000000006:0.9690000000000001:0.7659999999999999:0.433:0.611:0.873:0.41700000000000004:0.9690000000000001:0.41700000000000004
