id_transcript;id_transcript;block_sequence
ENSCAFT00000026995_90_90;ENSCAFT00000026995_90_90;0.2.5.6.8.10.11.12.13.14.15.16.18.19.20.21.23.24.25
ENSCAFT00000045721_90_90;ENSCAFT00000045721_90_90;0.2.5.6.8.10.11.12.13.27.28.29
ENST00000279394_90_90;ENST00000279394_90_90;1.2.3.6.8.10.11.12.13.27.28.29
ENST00000308893_90_90;ENST00000308893_90_90;1.2.3.6.8.10.11.12.13.14.15.16.17.18.20.21.23.24.25
ENST00000416441_90_90;ENST00000416441_90_90;4.5.6.8.10.11.12.13.14.15.16.17.18.20.21.23.24.25
ENST00000543033_90_90;ENST00000543033_90_90;1.2.3.6.8.10.11.12.13.21.23.24.25
ENSMUST00000071268_90_90;ENSMUST00000071268_90_90;1.2.5.6.7.8.9.10.12.13.27.29
ENSMUST00000117394_90_90;ENSMUST00000117394_90_90;1.2.5.6.7.8.9.10.12.13.14.16.17.18.20.21.22.23.25
ENSMUST00000214525_90_90;ENSMUST00000214525_90_90;13.26.27.29
