id_transcript;block_sequence
ENSCAFT00000008028_90_90;0.3.4.5.10.11.12.13.14.15.16.17.18
ENSCAFT00000008030_90_90;0.3.4.6.9.10.11.12.13.14.15.16.17.18
ENST00000293217_90_90;0.1.4.8.9.10.11.12.13.14.15.16.18
ENST00000301608_90_90;0.1.4.5.10.11.12.13.14.15.16.18
ENST00000572047_90_90;0.1.2
ENST00000573078_90_90;0.1.4.5.8.9.10
ENST00000576743_90_90;4.5.6.7
ENST00000587927_90_90;15.16.18
ENST00000588176_90_90;0.1.4.5.12
ENST00000588968_90_90;14.15.19
ENST00000589301_90_90;0.1.2
ENSMUST00000066587_90_90;0.3.4.6.9.10.11.12.13.14.15.16.17.18
ENSMUST00000072948_90_90;0.3.4.5.10.11.12.13.14.15.16.17.18
ENSMUST00000148601_90_90;5.6.9.10.11.12.13.14.15.16.17.18
