id_transcript;block_sequence
ENSCAFT00000003726_90_90;11.12.13.14.15.16.18.20.31.33.34
ENSCAFT00000003727_90_90;0.1.2.3.6.7.9.10.13.14.15.16.17.18.20.31.33.34
ENST00000502815_90_90;15.16.18.20.27.28.29.30
ENST00000504896_90_90;0.2.3.6.7.9.10.11.14.15.16.17.18.19.20.21.24.25.26.27
ENST00000506700_90_90;0.2.3.6.7.9.10.11.14.15.16.17.18.20.25.26.27
ENST00000506720_90_90;0.1.2.3.6.7.9.10.11.14.15.16.17.18.19.20.21.24.27.28.29.30
ENST00000506746_90_90;0.1.2.3.6.7.9.10.11.14.15.16.17.18.20.21.24.27.28.29.30
ENST00000507164_90_90;0.1.2.3.6.7.9.10.11.14.15.16.17.18.20.21.24.25.26.27
ENST00000507625_90_90;0.1.2.3.6.7.9.10.11.14.15.16.17.18.20.27.28.29.30
ENST00000508693_90_90;0.1.2.3.6.7.9.10.11.14.15.16.17.18.19.20.21.24.25.26.27
ENST00000508946_90_90;0.2.3.6.7.9.10.11.14.15.16.17.18.19.20.21.24.27.28.29.30
ENST00000509896_90_90;0.1.2.3.6.7.9.10.11.14.15.16.17.18.19.20.25.26.27
ENST00000511324_90_90;0.1.2.3.6.7.9.10.11.14.15.16.17.18.20.25.26.27
ENST00000512091_90_90;0.2.3.6.7.9.10.11.14.15.16.17.18.19.20.25.26.27
ENST00000514157_90_90;0.2.3.6.7.9.10.11.14.15.16.17.18.20.21.24.25.26.27
ENST00000514591_90_90;0.2.3.6.7.9.10.11.14.15.16.17.18.19.20.27.28.29.30
ENST00000514996_90_90;0.2.3.6.7.9.10.11.14.15.16.17.18.20.21.24.27.28.29.30
ENSMUST00000036068_90_90;0.1.2.3.4.5.6.8.9.10.11.14.15.16.17.18.19.20.25.32.33.34
ENSMUST00000072521_90_90;0.1.2.3.4.7.9.10.11.14.15.16.17.18.19.20.25.32.33.34
ENSMUST00000117253_90_90;0.2.3.4.7.9.10.11.14.15.16.17.18.20.21.22.23.24.25.26.29
ENSMUST00000117407_90_90;0.1.2.3.4.7.9.10.11.14.15.16.17.18.20.23.24.25.26.32.33
ENSMUST00000117985_90_90;0.2.3.4.7.9.10.11.14.15.16.17.18.19.20.23.24.32.33.34
ENSMUST00000118034_90_90;0.2.3.4.7.9.10.11.14.15.16.17.18.20.23.24.32.33.34
ENSMUST00000118078_90_90;0.2.3.4.7.9.10.11.14.15.16.17.18.20.25.26.32.33
ENSMUST00000118442_90_90;0.1.2.3.4.7.9.10.11.14.15.16.17.18.19.20.25.26.32.33
ENSMUST00000119385_90_90;0.1.2.3.4.7.9.10.11.14.15.16.17.18.20.25.26.32.33
ENSMUST00000119788_90_90;0.1.2.3.4.7.9.10.11.14.15.16.17.18.19.20.21.22.32.33.34
ENSMUST00000120128_90_90;0.2.3.4.7.9.10.11.14.15.16.17.18.19.20.25.26.32.33
ENSMUST00000120144_90_90;0.2.3.4.7.9.10.11.14.15.16.17.18.20.23.24.25.26.32.33
ENSMUST00000120292_90_90;0.2.3.4.7.9.10.11.14.15.16.17.18.19.20.23.24.25.26.32.33
ENSMUST00000120445_90_90;0.1.2.3.4.7.9.10.11.14.15.16.17.18.19.20.23.24.25.26.32.33
ENSMUST00000120673_90_90;0.1.2.3.4.7.9.10.11.14.15.16.17.18.19.20.23.24.32.33.34
ENSMUST00000121641_90_90;0.1.2.3.4.7.9.10.11.14.15.16.17.18.20.23.24.32.33.34
ENSMUST00000121707_90_90;0.1.2.3.4.7.9.10.11.14.15.16.17.18.20.25.32.33.34
ENSMUST00000122037_90_90;0.2.3.4.7.9.10.11.14.15.16.17.18.20.32.33.34
ENSMUST00000122356_90_90;0.1.2.3.4.7.9.10.11.14.15.16.17.18.20.32.33.34
ENSMUST00000124117_90_90;16.18.20.32.33.34
ENSMUST00000132375_90_90;0.3.4.7.9
