;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000007452_90_90;ENSMUST00000143026_90_90:ENSMUST00000180872_90_90:ENST00000543249_90_90:ENST00000545094_90_90:ENSMUST00000075447_90_90:ENST00000252483_90_90;0.368:0.243:0.153:0.168:0.9990000000000001:0.9990000000000001
1;ENSCAFT00000018571_90_90;ENSMUST00000152459_90_90:ENST00000331581_90_90:ENSCAFT00000021394_90_90:ENST00000227348_90_90:ENST00000252485_90_90:ENSMUST00000108450_90_90;0.7070000000000001:0.7070000000000001:0.732:0.71:0.6990000000000001:0.696
2;ENSCAFT00000021391_90_90;ENSMUST00000085909_90_90:ENSMUST00000188848_90_90:ENST00000537058_90_90:ENSMUST00000180384_90_90;0.9790000000000001:0.489:0.9790000000000001:0.491
3;ENSCAFT00000021394_90_90;ENSMUST00000152459_90_90:ENST00000331581_90_90:ENST00000227348_90_90:ENST00000252485_90_90:ENSCAFT00000018571_90_90:ENSMUST00000108450_90_90;0.866:0.871:0.765:0.5379999999999999:0.732:0.534
4;ENSCAFT00000021397_90_90;ENST00000616271_90_90;0.968
5;ENST00000227348_90_90;ENSMUST00000152459_90_90:ENST00000331581_90_90:ENSCAFT00000021394_90_90:ENST00000252485_90_90:ENSCAFT00000018571_90_90:ENSMUST00000108450_90_90;0.779:0.779:0.765:0.5660000000000001:0.71:0.5579999999999999
6;ENST00000533709_90_90;ENST00000591581_90_90;0.804
7;ENST00000252483_90_90;ENSMUST00000143026_90_90:ENSMUST00000180872_90_90:ENSCAFT00000007452_90_90:ENST00000543249_90_90:ENST00000545094_90_90:ENSMUST00000075447_90_90;0.35600000000000004:0.237:0.9990000000000001:0.15:0.16399999999999998:1.0
8;ENST00000252485_90_90;ENSMUST00000152459_90_90:ENST00000331581_90_90:ENSCAFT00000021394_90_90:ENST00000227348_90_90:ENSCAFT00000018571_90_90:ENSMUST00000108450_90_90;0.537:0.537:0.5379999999999999:0.5660000000000001:0.6990000000000001:1.0
9;ENST00000585601_90_90;;
10;ENST00000591581_90_90;ENST00000533709_90_90;0.804
11;ENST00000592018_90_90;;
12;ENST00000331581_90_90;ENSMUST00000152459_90_90:ENSCAFT00000021394_90_90:ENST00000227348_90_90:ENST00000252485_90_90:ENSCAFT00000018571_90_90:ENSMUST00000108450_90_90;1.0:0.871:0.779:0.537:0.7070000000000001:0.535
13;ENST00000452722_90_90;ENSMUST00000114547_90_90;1.0
14;ENST00000536727_90_90;;
15;ENST00000537058_90_90;ENSMUST00000085909_90_90:ENSMUST00000188848_90_90:ENSCAFT00000021391_90_90:ENSMUST00000180384_90_90;1.0:0.379:0.9790000000000001:0.381
16;ENST00000540951_90_90;ENSMUST00000214542_90_90;0.754
17;ENST00000542447_90_90;ENSMUST00000034581_90_90;1.0
18;ENST00000542450_90_90;ENST00000543540_90_90;0.7140000000000001
19;ENST00000543249_90_90;ENSMUST00000143026_90_90:ENSMUST00000180872_90_90:ENSCAFT00000007452_90_90:ENST00000545094_90_90:ENSMUST00000075447_90_90:ENST00000252483_90_90;0.41200000000000003:0.59:0.153:0.789:0.14400000000000002:0.15
20;ENST00000543540_90_90;ENST00000542450_90_90;0.7140000000000001
21;ENST00000545094_90_90;ENSMUST00000143026_90_90:ENSMUST00000180872_90_90:ENSCAFT00000007452_90_90:ENST00000543249_90_90:ENSMUST00000075447_90_90:ENST00000252483_90_90;0.44:0.636:0.168:0.789:0.158:0.16399999999999998
22;ENST00000545380_90_90;;
23;ENST00000612235_90_90;;
24;ENST00000616271_90_90;ENSCAFT00000021397_90_90;0.968
25;ENSMUST00000034519_90_90;;
26;ENSMUST00000180384_90_90;ENSMUST00000085909_90_90:ENSMUST00000188848_90_90:ENST00000537058_90_90:ENSCAFT00000021391_90_90;0.382:0.997:0.381:0.491
27;ENSMUST00000180872_90_90;ENSMUST00000143026_90_90:ENSCAFT00000007452_90_90:ENST00000543249_90_90:ENST00000545094_90_90:ENSMUST00000075447_90_90:ENST00000252483_90_90;0.488:0.243:0.59:0.636:0.22399999999999998:0.237
28;ENSMUST00000188848_90_90;ENSMUST00000085909_90_90:ENST00000537058_90_90:ENSCAFT00000021391_90_90:ENSMUST00000180384_90_90;0.38:0.379:0.489:0.997
29;ENSMUST00000034581_90_90;ENST00000542447_90_90;1.0
30;ENSMUST00000085909_90_90;ENSMUST00000188848_90_90:ENST00000537058_90_90:ENSCAFT00000021391_90_90:ENSMUST00000180384_90_90;0.38:1.0:0.9790000000000001:0.382
31;ENSMUST00000114547_90_90;ENST00000452722_90_90;1.0
32;ENSMUST00000114548_90_90;;
33;ENSMUST00000143026_90_90;ENSMUST00000180872_90_90:ENSCAFT00000007452_90_90:ENST00000543249_90_90:ENST00000545094_90_90:ENSMUST00000075447_90_90:ENST00000252483_90_90;0.488:0.368:0.41200000000000003:0.44:0.348:0.35600000000000004
34;ENSMUST00000152459_90_90;ENST00000331581_90_90:ENSCAFT00000021394_90_90:ENST00000227348_90_90:ENST00000252485_90_90:ENSCAFT00000018571_90_90:ENSMUST00000108450_90_90;1.0:0.866:0.779:0.537:0.7070000000000001:0.535
35;ENSMUST00000214542_90_90;ENST00000540951_90_90;0.754
36;ENSMUST00000075447_90_90;ENSMUST00000143026_90_90:ENSMUST00000180872_90_90:ENSCAFT00000007452_90_90:ENST00000543249_90_90:ENST00000545094_90_90:ENST00000252483_90_90;0.348:0.22399999999999998:0.9990000000000001:0.14400000000000002:0.158:1.0
37;ENSMUST00000108450_90_90;ENSMUST00000152459_90_90:ENST00000331581_90_90:ENSCAFT00000021394_90_90:ENST00000227348_90_90:ENST00000252485_90_90:ENSCAFT00000018571_90_90;0.535:0.535:0.534:0.5579999999999999:1.0:0.696
