;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000015568_90_90;ENSMUST00000043526_90_90:ENST00000427738_90_90:ENST00000311559_90_90:ENSMUST00000209532_90_90:ENSMUST00000098519_90_90;1.0:0.961:0.961:0.9590000000000001:0.9590000000000001
1;ENST00000311559_90_90;ENSMUST00000043526_90_90:ENST00000427738_90_90:ENSMUST00000209532_90_90:ENSCAFT00000015568_90_90:ENSMUST00000098519_90_90;0.927:1.0:0.9279999999999999:0.961:0.9279999999999999
2;ENST00000398568_90_90;ENST00000564326_90_90:ENSMUST00000211554_90_90:ENST00000569418_90_90:ENSMUST00000209559_90_90:ENSMUST00000109626_90_90;1.0:0.958:1.0:0.958:0.958
3;ENST00000427738_90_90;ENSMUST00000043526_90_90:ENST00000311559_90_90:ENSMUST00000209532_90_90:ENSCAFT00000015568_90_90:ENSMUST00000098519_90_90;0.927:1.0:0.9279999999999999:0.961:0.9279999999999999
4;ENST00000562884_90_90;ENST00000566024_90_90;0.516
5;ENST00000564326_90_90;ENSMUST00000211554_90_90:ENST00000569418_90_90:ENSMUST00000209559_90_90:ENST00000398568_90_90:ENSMUST00000109626_90_90;0.958:1.0:0.958:1.0:0.958
6;ENST00000564634_90_90;;
7;ENST00000566024_90_90;ENST00000562884_90_90;0.516
8;ENST00000566206_90_90;;
9;ENST00000566679_90_90;ENST00000569681_90_90;0.524
10;ENST00000568704_90_90;ENSMUST00000209206_90_90;0.9540000000000001
11;ENST00000569418_90_90;ENST00000564326_90_90:ENSMUST00000211554_90_90:ENSMUST00000209559_90_90:ENST00000398568_90_90:ENSMUST00000109626_90_90;1.0:0.958:0.958:1.0:0.958
12;ENST00000569681_90_90;ENST00000566679_90_90;0.524
13;ENSMUST00000043526_90_90;ENST00000427738_90_90:ENST00000311559_90_90:ENSMUST00000209532_90_90:ENSCAFT00000015568_90_90:ENSMUST00000098519_90_90;0.927:0.927:0.872:1.0:0.872
14;ENSMUST00000098519_90_90;ENSMUST00000043526_90_90:ENST00000427738_90_90:ENST00000311559_90_90:ENSMUST00000209532_90_90:ENSCAFT00000015568_90_90;0.872:0.9279999999999999:0.9279999999999999:1.0:0.9590000000000001
15;ENSMUST00000109626_90_90;ENST00000564326_90_90:ENSMUST00000211554_90_90:ENST00000569418_90_90:ENSMUST00000209559_90_90:ENST00000398568_90_90;0.958:1.0:0.958:1.0:0.958
16;ENSMUST00000209206_90_90;ENST00000568704_90_90;0.9540000000000001
17;ENSMUST00000209532_90_90;ENSMUST00000043526_90_90:ENST00000427738_90_90:ENST00000311559_90_90:ENSCAFT00000015568_90_90:ENSMUST00000098519_90_90;0.872:0.9279999999999999:0.9279999999999999:0.9590000000000001:1.0
18;ENSMUST00000209559_90_90;ENST00000564326_90_90:ENSMUST00000211554_90_90:ENST00000569418_90_90:ENST00000398568_90_90:ENSMUST00000109626_90_90;0.958:1.0:0.958:0.958:1.0
19;ENSMUST00000211554_90_90;ENST00000564326_90_90:ENST00000569418_90_90:ENSMUST00000209559_90_90:ENST00000398568_90_90:ENSMUST00000109626_90_90;0.958:0.958:1.0:0.958:1.0
