id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript21_ENSHGLG00100006079;transcript22_ENSHGLG00100006079|1.0&transcript13_ENSHGLG00100006079|1.0&transcript20_ENSHGLG00100006079|1.0;transcript21_ENSMUNG00000002391|0.542;transcript10_ENSHGLG00100003156|0.842;0
transcript10_ENSHGLG00100003156;transcript20_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00100003156|1.0;transcript25_ENSHGLG00000019563|1.0&transcript17_ENSHGLG00000019563|1.0;transcript21_ENSHGLG00100006079|0.842;0
transcript22_ENSHGLG00100006079;transcript21_ENSHGLG00100006079|1.0&transcript13_ENSHGLG00100006079|1.0&transcript20_ENSHGLG00100006079|1.0;transcript21_ENSMUNG00000002391|0.542&transcript22_ENSAPOG00000023408|0.333;transcript20_ENSHGLG00100003156|0.842&transcript13_ENSHGLG00000019563|0.842;0
transcript21_ENSMUNG00000002391;null;transcript21_ENSHGLG00100006079|0.542&transcript22_ENSHGLG00100006079|0.542&transcript20_ENSHGLG00100003156|0.667&transcript25_ENSHGLG00000019563|0.667&transcript22_ENSAPOG00000023408|0.762&transcript17_ENSHGLG00000019563|0.667;null;0
transcript13_ENSHGLG00100006079;transcript21_ENSHGLG00100006079|1.0&transcript22_ENSHGLG00100006079|1.0&transcript20_ENSHGLG00100006079|1.0;null;transcript25_ENSHGLG00000019563|0.842&transcript17_ENSHGLG00000019563|0.842&transcript17_ENSHGLG00100003156|0.842;0
transcript20_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00100003156|1.0;transcript21_ENSMUNG00000002391|0.667&transcript22_ENSAPOG00000023408|0.458&transcript13_ENSHGLG00000019563|1.0;transcript22_ENSHGLG00100006079|0.842;0
transcript25_ENSHGLG00000019563;transcript17_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript10_ENSHGLG00100003156|1.0&transcript21_ENSMUNG00000002391|0.667&transcript17_ENSHGLG00100003156|1.0;transcript13_ENSHGLG00100006079|0.842&transcript20_ENSHGLG00100006079|0.842;0
transcript7_ENSAPOG00000023408;transcript22_ENSAPOG00000023408|0.938;null;null;0
transcript22_ENSAPOG00000023408;transcript7_ENSAPOG00000023408|0.938;transcript22_ENSHGLG00100006079|0.333&transcript21_ENSMUNG00000002391|0.762&transcript20_ENSHGLG00100003156|0.458&transcript13_ENSHGLG00000019563|0.458;null;0
transcript17_ENSHGLG00000019563;transcript25_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript10_ENSHGLG00100003156|1.0&transcript21_ENSMUNG00000002391|0.667&transcript17_ENSHGLG00100003156|1.0;transcript13_ENSHGLG00100006079|0.842&transcript20_ENSHGLG00100006079|0.842;0
transcript17_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;transcript25_ENSHGLG00000019563|1.0&transcript17_ENSHGLG00000019563|1.0;transcript13_ENSHGLG00100006079|0.842&transcript20_ENSHGLG00100006079|0.842;0
transcript20_ENSHGLG00100006079;transcript21_ENSHGLG00100006079|1.0&transcript22_ENSHGLG00100006079|1.0&transcript13_ENSHGLG00100006079|1.0;null;transcript25_ENSHGLG00000019563|0.842&transcript17_ENSHGLG00000019563|0.842&transcript17_ENSHGLG00100003156|0.842;0
transcript13_ENSHGLG00000019563;transcript25_ENSHGLG00000019563|1.0&transcript17_ENSHGLG00000019563|1.0;transcript20_ENSHGLG00100003156|1.0&transcript22_ENSAPOG00000023408|0.458;transcript22_ENSHGLG00100006079|0.842;0
transcript26_ENSHGLG00000019563;null;null;null;1
transcript27_ENSHGLG00000019563;null;transcript17_ENSAPOG00000016134|0.194;null;2
transcript17_ENSAPOG00000016134;null;transcript27_ENSHGLG00000019563|0.194;null;2
transcript10_ENSAPOG00000016134;transcript8_ENSAPOG00000016134|0.969;transcript0_ENSXMAG00000026005|0.842&transcript0_ENSMUNG00000002391|0.743&transcript0_ENSPNYG00000024266|0.842&transcript0_ENSHGLG00100006079|0.711;null;3
transcript12_ENSAPOG00000016134;null;transcript22_ENSMUNG00000002391|0.727;transcript12_ENSAPOG00000023408|1.0;3
transcript0_ENSXMAG00000026005;null;transcript10_ENSAPOG00000016134|0.842&transcript0_ENSMUNG00000002391|0.763&transcript0_ENSPNYG00000024266|1.0&transcript0_ENSHGLG00100006079|0.868;null;3
transcript12_ENSAPOG00000023408;null;transcript22_ENSMUNG00000002391|0.727;transcript12_ENSAPOG00000016134|1.0;3
transcript8_ENSAPOG00000016134;transcript10_ENSAPOG00000016134|0.969;null;null;3
transcript0_ENSMUNG00000002391;transcript22_ENSMUNG00000002391|0.931;transcript10_ENSAPOG00000016134|0.743&transcript0_ENSXMAG00000026005|0.763&transcript0_ENSPNYG00000024266|0.763&transcript0_ENSHGLG00100006079|0.632;null;3
