nucHom;degHom;tsm
1.0;1.0;1.0
0.996;0.933;0.965
0.85;0.733;0.791
0.509;0.4;0.455
0.8;0.733;0.766
0.867;0.733;0.8
0.994;0.867;0.93
0.989;1.0;0.994
0.851;0.929;0.89
0.916;0.929;0.923
0.757;0.714;0.736
0.122;0.286;0.204
0.996;0.933;0.965
1.0;1.0;1.0
0.834;0.765;0.799
0.425;0.389;0.407
0.752;0.526;0.639
0.848;0.706;0.777
0.975;0.882;0.928
0.993;1.0;0.996
0.85;0.929;0.889
0.919;0.929;0.924
0.774;0.786;0.78
0.125;0.286;0.205
0.85;0.733;0.791
0.834;0.765;0.799
1.0;1.0;1.0
0.404;0.4;0.402
0.631;0.471;0.551
0.726;0.667;0.697
0.856;0.867;0.861
0.846;0.786;0.816
0.703;0.714;0.708
0.772;0.714;0.743
0.627;0.571;0.599
0.143;0.25;0.197
0.509;0.4;0.455
0.425;0.389;0.407
0.404;0.4;0.402
1.0;1.0;1.0
0.335;0.25;0.292
0.324;0.25;0.287
0.434;0.438;0.436
0.467;0.429;0.448
0.534;0.462;0.498
0.399;0.357;0.378
0.584;0.545;0.565
0.201;0.429;0.315
0.8;0.733;0.766
0.752;0.526;0.639
0.631;0.471;0.551
0.335;0.25;0.292
1.0;1.0;1.0
0.881;0.714;0.797
0.771;0.588;0.679
0.764;0.643;0.704
0.626;0.571;0.599
0.692;0.571;0.631
0.553;0.429;0.491
0.098;0.182;0.14
0.867;0.733;0.8
0.848;0.706;0.777
0.726;0.667;0.697
0.324;0.25;0.287
0.881;0.714;0.797
1.0;1.0;1.0
0.87;0.8;0.835
0.863;0.786;0.825
0.72;0.714;0.717
0.789;0.714;0.752
0.644;0.571;0.607
0.094;0.154;0.124
0.994;0.867;0.93
0.975;0.882;0.928
0.856;0.867;0.861
0.434;0.438;0.436
0.771;0.588;0.679
0.87;0.8;0.835
1.0;1.0;1.0
0.99;0.929;0.96
0.847;0.857;0.852
0.916;0.857;0.887
0.772;0.714;0.743
0.122;0.214;0.168
0.989;1.0;0.994
0.993;1.0;0.996
0.846;0.786;0.816
0.467;0.429;0.448
0.764;0.643;0.704
0.863;0.786;0.825
0.99;0.929;0.96
1.0;1.0;1.0
0.823;0.889;0.856
0.927;0.941;0.934
0.737;0.667;0.702
0.122;0.235;0.178
0.851;0.929;0.89
0.85;0.929;0.889
0.703;0.714;0.708
0.534;0.462;0.498
0.626;0.571;0.599
0.72;0.714;0.717
0.847;0.857;0.852
0.823;0.889;0.856
1.0;1.0;1.0
0.753;0.833;0.793
0.808;0.667;0.738
0.135;0.235;0.185
0.916;0.929;0.923
0.919;0.929;0.924
0.772;0.714;0.743
0.399;0.357;0.378
0.692;0.571;0.631
0.789;0.714;0.752
0.916;0.857;0.887
0.927;0.941;0.934
0.753;0.833;0.793
1.0;1.0;1.0
0.667;0.611;0.639
0.05;0.176;0.113
0.757;0.714;0.736
0.774;0.786;0.78
0.627;0.571;0.599
0.584;0.545;0.565
0.553;0.429;0.491
0.644;0.571;0.607
0.772;0.714;0.743
0.737;0.667;0.702
0.808;0.667;0.738
0.667;0.611;0.639
1.0;1.0;1.0
0.154;0.308;0.231
0.122;0.286;0.204
0.125;0.286;0.205
0.143;0.25;0.197
0.201;0.429;0.315
0.098;0.182;0.14
0.094;0.154;0.124
0.122;0.214;0.168
0.122;0.235;0.178
0.135;0.235;0.185
0.05;0.176;0.113
0.154;0.308;0.231
1.0;1.0;1.0
