nucHom;degHom;tsm
1.0;1.0;1.0
0.858;0.667;0.762
0.946;0.812;0.879
0.967;0.846;0.906
0.934;0.857;0.895
0.829;0.714;0.771
0.212;0.308;0.26
0.17;0.231;0.201
1.0;1.0;1.0
0.3;0.231;0.266
0.906;0.857;0.881
0.946;0.812;0.879
0.906;0.8;0.853
0.929;0.846;0.887
1.0;1.0;1.0
0.858;0.667;0.762
0.858;0.667;0.762
1.0;1.0;1.0
0.911;0.833;0.872
0.828;0.556;0.692
0.913;0.765;0.839
0.866;0.647;0.756
0.135;0.167;0.151
0.096;0.111;0.104
0.858;0.667;0.762
0.292;0.176;0.234
0.944;0.765;0.855
0.911;0.833;0.872
0.944;0.824;0.884
0.907;0.647;0.777
0.858;0.667;0.762
1.0;1.0;1.0
0.946;0.812;0.879
0.911;0.833;0.872
1.0;1.0;1.0
0.913;0.647;0.78
0.847;0.632;0.74
0.784;0.526;0.655
0.201;0.235;0.218
0.16;0.176;0.168
0.945;0.765;0.855
0.283;0.176;0.229
0.857;0.632;0.744
1.0;1.0;1.0
0.857;0.632;0.744
0.878;0.647;0.762
0.945;0.765;0.855
0.911;0.842;0.877
0.967;0.846;0.906
0.828;0.556;0.692
0.913;0.647;0.78
1.0;1.0;1.0
0.863;0.667;0.765
0.796;0.533;0.665
0.22;0.364;0.292
0.175;0.273;0.224
0.967;0.846;0.906
0.276;0.167;0.222
0.874;0.667;0.77
0.913;0.647;0.78
0.874;0.667;0.77
0.896;0.692;0.794
0.967;0.846;0.906
0.827;0.526;0.676
0.934;0.857;0.895
0.913;0.765;0.839
0.847;0.632;0.74
0.863;0.667;0.765
1.0;1.0;1.0
0.845;0.625;0.735
0.141;0.2;0.17
0.1;0.133;0.117
0.895;0.8;0.848
0.306;0.214;0.26
0.924;0.75;0.837
0.883;0.667;0.775
0.967;0.929;0.948
0.993;0.846;0.919
0.934;0.857;0.895
0.912;0.722;0.817
0.829;0.714;0.771
0.866;0.647;0.756
0.784;0.526;0.655
0.796;0.533;0.665
0.845;0.625;0.735
1.0;1.0;1.0
0.154;0.231;0.193
0.11;0.154;0.132
0.828;0.667;0.748
0.338;0.25;0.294
0.917;0.857;0.887
0.784;0.556;0.67
0.917;0.786;0.852
0.879;0.692;0.785
0.829;0.714;0.771
0.865;0.611;0.738
0.212;0.308;0.26
0.135;0.167;0.151
0.201;0.235;0.218
0.22;0.364;0.292
0.141;0.2;0.17
0.154;0.231;0.193
1.0;1.0;1.0
0.798;0.75;0.774
0.212;0.308;0.26
0.0;0.0;0.0
0.143;0.2;0.171
0.201;0.235;0.218
0.143;0.2;0.171
0.141;0.154;0.147
0.212;0.308;0.26
0.135;0.158;0.147
0.17;0.231;0.201
0.096;0.111;0.104
0.16;0.176;0.168
0.175;0.273;0.224
0.1;0.133;0.117
0.11;0.154;0.132
0.798;0.75;0.774
1.0;1.0;1.0
0.17;0.231;0.201
0.0;0.0;0.0
0.101;0.133;0.117
0.16;0.176;0.168
0.101;0.133;0.117
0.099;0.077;0.088
0.17;0.231;0.201
0.096;0.105;0.101
1.0;1.0;1.0
0.858;0.667;0.762
0.945;0.765;0.855
0.967;0.846;0.906
0.895;0.8;0.848
0.828;0.667;0.748
0.212;0.308;0.26
0.17;0.231;0.201
1.0;1.0;1.0
0.3;0.231;0.266
0.906;0.8;0.853
0.945;0.765;0.855
0.906;0.8;0.853
0.929;0.846;0.887
1.0;1.0;1.0
0.857;0.632;0.744
0.3;0.231;0.266
0.292;0.176;0.234
0.283;0.176;0.229
0.276;0.167;0.222
0.306;0.214;0.26
0.338;0.25;0.294
0.0;0.0;0.0
0.0;0.0;0.0
0.3;0.231;0.266
1.0;1.0;1.0
0.31;0.214;0.262
0.283;0.176;0.229
0.31;0.214;0.262
0.322;0.273;0.297
0.3;0.231;0.266
0.292;0.167;0.229
0.906;0.857;0.881
0.944;0.765;0.855
0.857;0.632;0.744
0.874;0.667;0.77
0.924;0.75;0.837
0.917;0.857;0.887
0.143;0.2;0.171
0.101;0.133;0.117
0.906;0.8;0.853
0.31;0.214;0.262
1.0;1.0;1.0
0.857;0.667;0.762
1.0;0.929;0.965
0.961;0.846;0.903
0.906;0.857;0.881
0.942;0.722;0.832
0.946;0.812;0.879
0.911;0.833;0.872
1.0;1.0;1.0
0.913;0.647;0.78
0.883;0.667;0.775
0.784;0.556;0.67
0.201;0.235;0.218
0.16;0.176;0.168
0.945;0.765;0.855
0.283;0.176;0.229
0.857;0.667;0.762
1.0;1.0;1.0
0.857;0.632;0.744
0.878;0.647;0.762
0.945;0.765;0.855
0.911;0.842;0.877
0.906;0.8;0.853
0.944;0.824;0.884
0.857;0.632;0.744
0.874;0.667;0.77
0.967;0.929;0.948
0.917;0.786;0.852
0.143;0.2;0.171
0.101;0.133;0.117
0.906;0.8;0.853
0.31;0.214;0.262
1.0;0.929;0.965
0.857;0.632;0.744
1.0;1.0;1.0
0.961;0.786;0.873
0.906;0.8;0.853
0.943;0.778;0.861
0.929;0.846;0.887
0.907;0.647;0.777
0.878;0.647;0.762
0.896;0.692;0.794
0.993;0.846;0.919
0.879;0.692;0.785
0.141;0.154;0.147
0.099;0.077;0.088
0.929;0.846;0.887
0.322;0.273;0.297
0.961;0.846;0.903
0.878;0.647;0.762
0.961;0.786;0.873
1.0;1.0;1.0
0.929;0.846;0.887
0.906;0.611;0.758
1.0;1.0;1.0
0.858;0.667;0.762
0.945;0.765;0.855
0.967;0.846;0.906
0.934;0.857;0.895
0.829;0.714;0.771
0.212;0.308;0.26
0.17;0.231;0.201
1.0;1.0;1.0
0.3;0.231;0.266
0.906;0.857;0.881
0.945;0.765;0.855
0.906;0.8;0.853
0.929;0.846;0.887
1.0;1.0;1.0
0.857;0.632;0.744
0.858;0.667;0.762
1.0;1.0;1.0
0.911;0.842;0.877
0.827;0.526;0.676
0.912;0.722;0.817
0.865;0.611;0.738
0.135;0.158;0.147
0.096;0.105;0.101
0.857;0.632;0.744
0.292;0.167;0.229
0.942;0.722;0.832
0.911;0.842;0.877
0.943;0.778;0.861
0.906;0.611;0.758
0.857;0.632;0.744
1.0;1.0;1.0
