id_transcript;block_sequence
ENSCAFT00000027787_90_90;0.1.3.4.5.6.7.8.9.11.12.13.14.15.16.17.19.20
ENSCAFT00000048830_90_90;0.1.3.4.5.6.7.8.9.11.12.20
ENST00000368686_90_90;5.6.7.8.9.11.12.13.15.17.18
ENST00000368687_90_90;4.5.6.7.8.11.12.21.29.33.34
ENST00000368690_90_90;0.2.3.4.5.6.7.8.9.11.12.21.29.33.34
ENST00000368694_90_90;0.2.3.4.5.6.7.8.11.12.21.29.33.34
ENST00000403433_90_90;0.2.3.4.5.6.7.8.11.12.29.33.34
ENST00000614256_90_90;0.2.3.4.5.6.7.8.29.33
ENSMUST00000001043_90_90;23.25.26.27.28.29.30.31.32.33.34
ENSMUST00000049937_90_90;6.8.9.10.11.22.23.25.26.27.28.29.30.31.32.33.34
ENSMUST00000076639_90_90;6.8.9.10.11.22.23.26.27.32.33.34
ENSMUST00000107342_90_90;23.26.27.32.33.34
ENSMUST00000107343_90_90;23.25.26.27.32.33.34
ENSMUST00000107344_90_90;23.25.26.27.28.29.30.31.32.33.34
ENSMUST00000107346_90_90;6.8.9.10.11.22.23.25.26.27.32.33.34
ENSMUST00000131868_90_90;6.8.9.10.11.22.23.25.26
ENSMUST00000146740_90_90;6.8.9.10.11.22.23.24.25.26.27.28.29.30
