id_transcript;block_sequence
ENSCAFT00000023830_90_90;1.4.5.6.7.8.11.12.13.14.15.18.20.21.22.23
ENST00000318386_90_90;1.2.5.6.7.8.9.10.11.12.13.14.15.18.20.22.23
ENST00000429429_90_90;1.2.7.8.9.12.13.14.15.18.20.22.23
ENST00000480936_90_90;0.6.7.8.9.12.13.14
ENST00000483348_90_90;3.4.5.6.12.13.14.15.18.20.22.23
ENST00000488267_90_90;1.2.5.6.12.13.14.15.18.20.22.23
ENST00000489418_90_90;1.2.5.6.7.8.9.12.13.14.15.18.20.22.23
ENSMUST00000057551_90_90;1.2.5.6.7.8.11.12.13.14.15.16.19.20.21.22.23
ENSMUST00000075670_90_90;1.2.5.6.7.8.11.12.13.14.15.16.19.20.21.22.24
ENSMUST00000101354_90_90;1.2.5.6.7.8.11.13.14.15.16.19.20.21.22.23
ENSMUST00000139518_90_90;1.2.5.6.7.8.11.12.13.14.15.16.17
ENSMUST00000151081_90_90;8.11.12.13
