id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript32_ENSECAG00000007947;null;transcript28_ENSMPUG00000020072|0.645;null;0
transcript25_ENSMPUG00000020072;transcript28_ENSMPUG00000020072|0.783;transcript25_ENSMLUG00000027828|0.636;null;0
transcript25_ENSMLUG00000027828;null;transcript25_ENSMPUG00000020072|0.636;null;0
transcript28_ENSMPUG00000020072;transcript25_ENSMPUG00000020072|0.783;transcript32_ENSECAG00000007947|0.645;null;0
transcript27_ENSMLUG00000027828;null;null;null;1
transcript16_ENSMLUG00000027828;transcript26_ENSMLUG00000027828|0.969;null;null;2
transcript26_ENSMLUG00000027828;transcript16_ENSMLUG00000027828|0.969;null;null;2
transcript15_ENSMLUG00000027828;transcript12_ENSMLUG00000027828|0.969;null;null;3
transcript31_ENSECAG00000007947;transcript23_ENSECAG00000007947|1.0&transcript12_ENSECAG00000007947|1.0;null;null;3
transcript12_ENSMLUG00000027828;transcript15_ENSMLUG00000027828|0.969;transcript12_ENSECAG00000007947|0.683;null;3
transcript23_ENSECAG00000007947;transcript31_ENSECAG00000007947|1.0&transcript12_ENSECAG00000007947|1.0;null;null;3
transcript12_ENSECAG00000007947;transcript31_ENSECAG00000007947|1.0&transcript23_ENSECAG00000007947|1.0;transcript12_ENSMLUG00000027828|0.683;null;3
transcript7_ENSMPUG00000020072;null;transcript7_ENSMLUG00000027828|0.588&transcript7_ENSCCNG00000000226|0.824&transcript7_ENSSTOG00000019743|0.647;null;4
transcript7_ENSMLUG00000027828;null;transcript7_ENSMPUG00000020072|0.588&transcript7_ENSCCNG00000000226|0.765&transcript7_ENSSTOG00000019743|0.588;null;4
transcript7_ENSCCNG00000000226;null;transcript7_ENSMPUG00000020072|0.824&transcript7_ENSMLUG00000027828|0.765&transcript7_ENSSTOG00000019743|0.824;null;4
transcript7_ENSSTOG00000019743;null;transcript7_ENSMPUG00000020072|0.647&transcript7_ENSMLUG00000027828|0.588&transcript7_ENSCCNG00000000226|0.824;null;4
transcript33_ENSECAG00000007947;null;null;null;5
