nucHom;degHom;tsm
1.0;1.0;1.0
0.622;0.789;0.706
0.631;0.889;0.76
1.0;1.0;1.0
0.801;0.727;0.764
0.751;0.545;0.648
0.8;0.636;0.718
0.826;0.818;0.822
0.622;0.789;0.706
1.0;1.0;1.0
0.979;0.938;0.958
0.622;0.833;0.728
0.787;0.636;0.712
0.738;0.455;0.597
0.786;0.545;0.665
0.812;0.727;0.77
0.631;0.889;0.76
0.979;0.938;0.958
1.0;1.0;1.0
0.635;0.895;0.765
0.787;0.636;0.712
0.687;0.455;0.571
0.731;0.545;0.638
0.812;0.727;0.77
1.0;1.0;1.0
0.622;0.833;0.728
0.635;0.895;0.765
1.0;1.0;1.0
0.788;0.727;0.758
0.688;0.545;0.617
0.732;0.636;0.684
0.813;0.818;0.815
0.801;0.727;0.764
0.787;0.636;0.712
0.787;0.636;0.712
0.788;0.727;0.758
1.0;1.0;1.0
0.814;0.7;0.757
0.864;0.8;0.832
0.845;0.462;0.653
0.751;0.545;0.648
0.738;0.455;0.597
0.687;0.455;0.571
0.688;0.545;0.617
0.814;0.7;0.757
1.0;1.0;1.0
0.951;0.889;0.92
0.691;0.385;0.538
0.8;0.636;0.718
0.786;0.545;0.665
0.731;0.545;0.638
0.732;0.636;0.684
0.864;0.8;0.832
0.951;0.889;0.92
1.0;1.0;1.0
0.738;0.462;0.6
0.826;0.818;0.822
0.812;0.727;0.77
0.812;0.727;0.77
0.813;0.818;0.815
0.845;0.462;0.653
0.691;0.385;0.538
0.738;0.462;0.6
1.0;1.0;1.0
