id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript8_ENSPCIG00000036398;transcript18_ENSPCIG00000036398|1.0&transcript7_ENSPCIG00000036398|1.0;null;null;0
transcript18_ENSPCIG00000036398;transcript8_ENSPCIG00000036398|1.0&transcript7_ENSPCIG00000036398|1.0;null;null;0
transcript7_ENSPCIG00000036398;transcript8_ENSPCIG00000036398|1.0&transcript18_ENSPCIG00000036398|1.0;null;null;0
transcript8_ENSMUNG00000002377;null;transcript10_ENSHGLG00100006079|0.706&transcript8_ENSHGLG00100003156|0.885&transcript20_ENSHGLG00100003156|0.885&transcript8_ENSHGLG00000019563|0.885;transcript10_ENSMUNG00000002391|0.885;1
transcript23_ENSMUNG00000002377;transcript15_ENSMUNG00000002377|1.0;null;transcript3_ENSMUNG00000002391|0.866&transcript3_ENSMUNG00000007775|0.856;1
transcript15_ENSMUNG00000002377;transcript23_ENSMUNG00000002377|1.0;null;transcript3_ENSMUNG00000002391|0.866&transcript3_ENSMUNG00000007775|0.856;1
transcript7_ENSHGLG00100006079;transcript10_ENSHGLG00100006079|1.0;transcript10_ENSMUNG00000002391|0.782;transcript10_ENSHGLG00100003156|0.782&transcript20_ENSHGLG00100003156|0.782&transcript10_ENSHGLG00000019563|0.782&transcript13_ENSHGLG00000019563|0.782;1
transcript10_ENSHGLG00100006079;transcript7_ENSHGLG00100006079|1.0;transcript8_ENSMUNG00000002377|0.706&transcript10_ENSMUNG00000002391|0.782;transcript8_ENSHGLG00100003156|0.782;1
transcript10_ENSMUNG00000002391;null;transcript7_ENSHGLG00100006079|0.782&transcript10_ENSHGLG00100006079|0.782&transcript10_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0&transcript10_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript8_ENSMUNG00000002377|0.885;1
transcript3_ENSMUNG00000002391;null;null;transcript23_ENSMUNG00000002377|0.866&transcript15_ENSMUNG00000002377|0.866&transcript3_ENSMUNG00000007775|0.99;1
transcript8_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;transcript8_ENSMUNG00000002377|0.885&transcript8_ENSHGLG00000019563|1.0&transcript3_ENSMUNG00000007775|0.887;transcript10_ENSHGLG00100006079|0.782;1
transcript10_ENSHGLG00100003156;transcript8_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;transcript10_ENSMUNG00000002391|1.0&transcript10_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript7_ENSHGLG00100006079|0.782;1
transcript20_ENSHGLG00100003156;transcript8_ENSHGLG00100003156|1.0&transcript10_ENSHGLG00100003156|1.0;transcript8_ENSMUNG00000002377|0.885&transcript10_ENSMUNG00000002391|1.0&transcript8_ENSHGLG00000019563|1.0;transcript7_ENSHGLG00100006079|0.782;1
transcript8_ENSHGLG00000019563;transcript10_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript8_ENSMUNG00000002377|0.885&transcript8_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;null;1
transcript10_ENSHGLG00000019563;transcript8_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript10_ENSMUNG00000002391|1.0&transcript10_ENSHGLG00100003156|1.0;transcript7_ENSHGLG00100006079|0.782;1
transcript13_ENSHGLG00000019563;transcript8_ENSHGLG00000019563|1.0&transcript10_ENSHGLG00000019563|1.0;transcript10_ENSMUNG00000002391|1.0&transcript10_ENSHGLG00100003156|1.0;transcript7_ENSHGLG00100006079|0.782;1
transcript3_ENSMUNG00000007775;null;transcript8_ENSHGLG00100003156|0.887;transcript23_ENSMUNG00000002377|0.856&transcript15_ENSMUNG00000002377|0.856&transcript3_ENSMUNG00000002391|0.99;1
transcript16_ENSMUNG00000002377;transcript22_ENSMUNG00000002377|0.976;null;null;2
transcript22_ENSMUNG00000002377;transcript16_ENSMUNG00000002377|0.976;null;null;2
transcript15_ENSPCIG00000036398;transcript3_ENSPCIG00000036398|0.985;null;null;3
transcript3_ENSPCIG00000036398;transcript15_ENSPCIG00000036398|0.985;null;null;3
transcript27_ENSHGLG00000019563;transcript11_ENSHGLG00000019563|1.0;null;null;4
transcript11_ENSHGLG00000019563;transcript27_ENSHGLG00000019563|1.0;null;null;4
transcript26_ENSHGLG00000019563;null;null;null;5
transcript28_ENSHGLG00000019563;null;null;null;6
