nucHom;degHom;tsm
1.0;1.0;1.0
0.809;0.786;0.798
0.999;1.0;1.0
0.252;0.286;0.269
0.227;0.214;0.221
0.998;1.0;0.999
0.755;0.643;0.699
0.808;0.786;0.797
0.75;0.571;0.66
0.998;1.0;0.999
0.865;0.857;0.861
0.422;0.357;0.389
0.802;0.714;0.758
0.318;0.357;0.338
0.809;0.786;0.798
1.0;1.0;1.0
0.809;0.8;0.804
0.313;0.417;0.365
0.243;0.308;0.275
0.807;0.769;0.788
0.932;0.8;0.866
0.997;1.0;0.998
0.926;0.7;0.813
0.807;0.769;0.788
0.931;0.909;0.92
0.52;0.4;0.46
0.99;0.9;0.945
0.297;0.25;0.273
0.999;1.0;1.0
0.809;0.8;0.804
1.0;1.0;1.0
0.253;0.333;0.293
0.202;0.25;0.226
0.997;1.0;0.998
0.755;0.615;0.685
0.807;0.769;0.788
0.749;0.538;0.643
0.997;1.0;0.998
0.864;0.846;0.855
0.421;0.308;0.364
0.802;0.692;0.747
0.318;0.385;0.352
0.252;0.286;0.269
0.313;0.417;0.365
0.253;0.333;0.293
1.0;1.0;1.0
0.6;0.667;0.633
0.251;0.231;0.241
0.331;0.375;0.353
0.31;0.3;0.305
0.333;0.429;0.381
0.251;0.231;0.241
0.289;0.273;0.281
0.399;0.4;0.4
0.312;0.333;0.323
0.0;0.0;0.0
0.227;0.214;0.221
0.243;0.308;0.275
0.202;0.25;0.226
0.6;0.667;0.633
1.0;1.0;1.0
0.225;0.154;0.19
0.298;0.25;0.274
0.278;0.2;0.239
0.3;0.286;0.293
0.225;0.154;0.19
0.26;0.182;0.221
0.347;0.2;0.273
0.28;0.222;0.251
0.0;0.0;0.0
0.998;1.0;0.999
0.807;0.769;0.788
0.997;1.0;0.998
0.251;0.231;0.241
0.225;0.154;0.19
1.0;1.0;1.0
0.758;0.688;0.723
0.81;0.812;0.811
0.753;0.625;0.689
1.0;1.0;1.0
0.868;0.875;0.871
0.404;0.412;0.408
0.805;0.75;0.778
0.316;0.312;0.314
0.755;0.643;0.699
0.932;0.8;0.866
0.755;0.615;0.685
0.331;0.375;0.353
0.298;0.25;0.274
0.758;0.688;0.723
1.0;1.0;1.0
0.936;0.846;0.891
0.993;0.909;0.951
0.758;0.688;0.723
0.874;0.786;0.83
0.524;0.583;0.553
0.929;0.769;0.849
0.247;0.143;0.195
0.808;0.786;0.797
0.997;1.0;0.998
0.807;0.769;0.788
0.31;0.3;0.305
0.278;0.2;0.239
0.81;0.812;0.811
0.936;0.846;0.891
1.0;1.0;1.0
0.929;0.769;0.849
0.81;0.812;0.811
0.934;0.929;0.931
0.493;0.5;0.496
0.994;0.923;0.959
0.295;0.2;0.247
0.75;0.571;0.66
0.926;0.7;0.813
0.749;0.538;0.643
0.333;0.429;0.381
0.3;0.286;0.293
0.753;0.625;0.689
0.993;0.909;0.951
0.929;0.769;0.849
1.0;1.0;1.0
0.753;0.625;0.689
0.868;0.714;0.791
0.528;0.636;0.582
0.935;0.833;0.884
0.241;0.071;0.156
0.998;1.0;0.999
0.807;0.769;0.788
0.997;1.0;0.998
0.251;0.231;0.241
0.225;0.154;0.19
1.0;1.0;1.0
0.758;0.688;0.723
0.81;0.812;0.811
0.753;0.625;0.689
1.0;1.0;1.0
0.868;0.875;0.871
0.404;0.412;0.408
0.805;0.75;0.778
0.316;0.312;0.314
0.865;0.857;0.861
0.931;0.909;0.92
0.864;0.846;0.855
0.289;0.273;0.281
0.26;0.182;0.221
0.868;0.875;0.871
0.874;0.786;0.83
0.934;0.929;0.931
0.868;0.714;0.791
0.868;0.875;0.871
1.0;1.0;1.0
0.462;0.467;0.465
0.928;0.857;0.893
0.36;0.267;0.314
0.422;0.357;0.389
0.52;0.4;0.46
0.421;0.308;0.364
0.399;0.4;0.4
0.347;0.2;0.273
0.404;0.412;0.408
0.524;0.583;0.553
0.493;0.5;0.496
0.528;0.636;0.582
0.404;0.412;0.408
0.462;0.467;0.465
1.0;1.0;1.0
0.496;0.538;0.517
0.0;0.0;0.0
0.802;0.714;0.758
0.99;0.9;0.945
0.802;0.692;0.747
0.312;0.333;0.323
0.28;0.222;0.251
0.805;0.75;0.778
0.929;0.769;0.849
0.994;0.923;0.959
0.935;0.833;0.884
0.805;0.75;0.778
0.928;0.857;0.893
0.496;0.538;0.517
1.0;1.0;1.0
0.289;0.133;0.211
0.318;0.357;0.338
0.297;0.25;0.273
0.318;0.385;0.352
0.0;0.0;0.0
0.0;0.0;0.0
0.316;0.312;0.314
0.247;0.143;0.195
0.295;0.2;0.247
0.241;0.071;0.156
0.316;0.312;0.314
0.36;0.267;0.314
0.0;0.0;0.0
0.289;0.133;0.211
1.0;1.0;1.0
