id_transcript;id_transcript;block_sequence
ENSCAFT00000011480_90_90;ENSCAFT00000011480_90_90;0.3.4.5.6.8.9.10.11.12.13.14.17.19.20.22.24.26.28
ENST00000265651_90_90;ENST00000265651_90_90;1.4.5.6.8.9.10.11.12.13.29
ENST00000448981_90_90;ENST00000448981_90_90;1.4.5.6.8.9.10.11.12.13.14.15
ENST00000526785_90_90;ENST00000526785_90_90;6.8.9.10.11.12.13.29
ENST00000529137_90_90;ENST00000529137_90_90;1.4.5.6.7
ENST00000530401_90_90;ENST00000530401_90_90;1.5.6.8.9.10.11.12.13.14.15
ENST00000531080_90_90;ENST00000531080_90_90;12.13.29
ENST00000532057_90_90;ENST00000532057_90_90;12.13.29
ENST00000532927_90_90;ENST00000532927_90_90;1.4.5.6.8.10
ENST00000534136_90_90;ENST00000534136_90_90;1.4.5.6.8.9.10.11.12.13.16
ENSMUST00000028603_90_90;ENSMUST00000028603_90_90;2.3.4.5.6.8.9.10.11.12.13.18.19.20.21.22.23.24.25.26.27
ENSMUST00000102565_90_90;ENSMUST00000102565_90_90;2.3.4.5.6.8.9.10.11.12.13.14.15
ENSMUST00000111135_90_90;ENSMUST00000111135_90_90;2.3.5.6.8.9.10.11.12.13.14.15
ENSMUST00000111136_90_90;ENSMUST00000111136_90_90;2.3.4.5.6.8.9.10.11.12.18.19
