id_transcript;block_sequence
ENSCAFT00000012216_90_90;0.3.4.5.6.8.9.10.11.16.17.18.19.22.23.24.25.26.27.28.29.30
ENST00000320694_90_90;14.17.18.21.22.23.24.25.26.27.28.29.30
ENST00000336483_90_90;15.16.17.18.21.22.23.24.25.26.27.28.29.30
ENST00000517698_90_90;15.16.21.22
ENST00000519025_90_90;19.20.21.22.23.24.25.26.27.28.29
ENST00000520675_90_90;2.3.4.5.7.9
ENST00000521381_90_90;0.1.5.7.9.10.11.12.17.18.21.22.23.24.25.26.27.28.29.30
ENST00000521409_90_90;24.25.26.27.28
ENST00000521657_90_90;0.1.5.7.9.10.11.12.17.18.21.22.23.24.25.26.27.28.29.30
ENST00000522084_90_90;11.12.17.18.21.22.23.24
ENST00000523807_90_90;11.12.17.18.21.22.23.24.25
ENST00000523872_90_90;24.25.26.27.28.29.30
ENSMUST00000035532_90_90;15.16.17.18.19.22.23.24.25.26.27.28.29.30
ENSMUST00000055518_90_90;0.4.5.6.8.9.10.11.13.17.18.19.22.23.24.25.26.27.28.29.30
ENSMUST00000185795_90_90;14.17.18.19.22.23.24.25.26
ENSMUST00000187009_90_90;18.19.22.23.24.25.26.27
