;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000004367_90_90;ENSMUST00000011877_90_90:ENST00000356805_90_90:ENSMUST00000006629_90_90;1.0:1.0:1.0
1;ENSCAFT00000004373_90_90;ENST00000333896_90_90:ENSMUST00000102838_90_90;0.903:0.897
2;ENST00000333896_90_90;ENSCAFT00000004373_90_90:ENSMUST00000102838_90_90;0.903:1.0
3;ENST00000356805_90_90;ENSMUST00000011877_90_90:ENSMUST00000006629_90_90:ENSCAFT00000004367_90_90;1.0:1.0:1.0
4;ENST00000389980_90_90;;
5;ENST00000615901_90_90;;
6;ENSMUST00000006629_90_90;ENSMUST00000011877_90_90:ENST00000356805_90_90:ENSCAFT00000004367_90_90;1.0:1.0:1.0
7;ENSMUST00000011877_90_90;ENST00000356805_90_90:ENSMUST00000006629_90_90:ENSCAFT00000004367_90_90;1.0:1.0:1.0
8;ENSMUST00000102838_90_90;ENST00000333896_90_90:ENSCAFT00000004373_90_90;1.0:0.897
9;ENSMUST00000124231_90_90;;
