id_transcript;block_sequence
ENSCAFT00000017864_90_90;0.1.4.5.6.7.8.9.10.11.12.13.16.17.21
ENST00000318445_90_90;0.1.4.5.6.7.8.9.10.11.12.13.16.17.18
ENST00000424469_90_90;0.1.4.5.6.7.8.9.10.11.12.13.16.20.21
ENST00000553304_90_90;3.4
ENST00000555210_90_90;10.11
ENST00000555892_90_90;11
ENSMUST00000026897_90_90;0.1.4.5.6.7.8.9.10.11.12.15.16.17.18
ENSMUST00000098371_90_90;0.1.4.5.6.7.8.9.10.11.12.15.16.19.21
ENSMUST00000107453_90_90;0.1.4.5.6.7.8.9.10.11.12.13.14
ENSMUST00000134539_90_90;1.4.5.6.8
ENSMUST00000138099_90_90;2.3.4.5
