id_transcript;id_gene
ENSCAFT00000021165_90_90;ENSCAFG00000013275_90
ENSCAFT00000021175_90_90;ENSCAFG00000013275_90
ENSCAFT00000022869_90_90;ENSCAFG00000014358_90
ENSCAFT00000049479_90_90;ENSCAFG00000014358_90
ENST00000346964_90_90;ENSG00000075711_90
ENST00000357674_90_90;ENSG00000075711_90
ENST00000392380_90_90;ENSG00000075711_90
ENST00000392381_90_90;ENSG00000075711_90
ENST00000392382_90_90;ENSG00000075711_90
ENST00000412364_90_90;ENSG00000075711_90
ENST00000419227_90_90;ENSG00000075711_90
ENST00000419354_90_90;ENSG00000075711_90
ENST00000419553_90_90;ENSG00000075711_90
ENST00000422288_90_90;ENSG00000075711_90
ENST00000434148_90_90;ENSG00000075711_90
ENST00000436682_90_90;ENSG00000075711_90
ENST00000443183_90_90;ENSG00000075711_90
ENST00000447466_90_90;ENSG00000075711_90
ENST00000448528_90_90;ENSG00000075711_90
ENST00000450955_90_90;ENSG00000075711_90
ENST00000452595_90_90;ENSG00000075711_90
ENST00000453607_90_90;ENSG00000075711_90
ENST00000456699_90_90;ENSG00000075711_90
ENST00000378154_90_90;ENSG00000147044_90
ENST00000378158_90_90;ENSG00000147044_90
ENST00000378163_90_90;ENSG00000147044_90
ENST00000378166_90_90;ENSG00000147044_90
ENST00000378168_90_90;ENSG00000147044_90
ENST00000378179_90_90;ENSG00000147044_90
ENST00000421587_90_90;ENSG00000147044_90
ENST00000442742_90_90;ENSG00000147044_90
ENSMUST00000023454_90_90;ENSMUSG00000022770_90
ENSMUST00000064477_90_90;ENSMUSG00000022770_90
ENSMUST00000100001_90_90;ENSMUSG00000022770_90
ENSMUST00000115196_90_90;ENSMUSG00000022770_90
ENSMUST00000115201_90_90;ENSMUSG00000022770_90
ENSMUST00000115205_90_90;ENSMUSG00000022770_90
ENSMUST00000130920_90_90;ENSMUSG00000022770_90
ENSMUST00000131136_90_90;ENSMUSG00000022770_90
ENSMUST00000132176_90_90;ENSMUSG00000022770_90
ENSMUST00000033321_90_90;ENSMUSG00000031012_90
ENSMUST00000115435_90_90;ENSMUSG00000031012_90
ENSMUST00000115436_90_90;ENSMUSG00000031012_90
ENSMUST00000115438_90_90;ENSMUSG00000031012_90
ENSMUST00000124710_90_90;ENSMUSG00000031012_90
ENSMUST00000128012_90_90;ENSMUSG00000031012_90
ENSMUST00000128095_90_90;ENSMUSG00000031012_90
ENSMUST00000139735_90_90;ENSMUSG00000031012_90
ENSMUST00000156096_90_90;ENSMUSG00000031012_90
