id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript8_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;transcript8_ENSHGLG00000019563|1.0&transcript8_ENSPCIG00000036398|0.697&transcript8_ENSMUNG00000002377|0.605&transcript10_ENSMUNG00000002391|0.643;transcript7_ENSHGLG00100006079|0.851&transcript10_ENSHGLG00100006079|0.851;0
transcript10_ENSHGLG00100003156;transcript8_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;transcript10_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0&transcript7_ENSPCIG00000036398|0.697;null;0
transcript20_ENSHGLG00100003156;transcript8_ENSHGLG00100003156|1.0&transcript10_ENSHGLG00100003156|1.0;transcript8_ENSHGLG00000019563|1.0&transcript7_ENSPCIG00000036398|0.697&transcript8_ENSPCIG00000036398|0.697&transcript8_ENSMUNG00000002377|0.605&transcript10_ENSMUNG00000002391|0.643;transcript7_ENSHGLG00100006079|0.851&transcript10_ENSHGLG00100006079|0.851;0
transcript8_ENSHGLG00000019563;transcript10_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript8_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0&transcript8_ENSPCIG00000036398|0.697&transcript8_ENSMUNG00000002377|0.605&transcript10_ENSMUNG00000002391|0.643;transcript7_ENSHGLG00100006079|0.851&transcript10_ENSHGLG00100006079|0.851;0
transcript10_ENSHGLG00000019563;transcript8_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript10_ENSHGLG00100003156|1.0&transcript7_ENSPCIG00000036398|0.697&transcript18_ENSPCIG00000036398|0.697;null;0
transcript13_ENSHGLG00000019563;transcript8_ENSHGLG00000019563|1.0&transcript10_ENSHGLG00000019563|1.0;transcript10_ENSHGLG00100003156|1.0&transcript7_ENSPCIG00000036398|0.697&transcript18_ENSPCIG00000036398|0.697;transcript10_ENSHGLG00100006079|0.851;0
transcript7_ENSHGLG00100006079;transcript10_ENSHGLG00100006079|1.0;transcript18_ENSPCIG00000036398|0.648;transcript8_ENSHGLG00100003156|0.851&transcript20_ENSHGLG00100003156|0.851&transcript8_ENSHGLG00000019563|0.851;0
transcript10_ENSHGLG00100006079;transcript7_ENSHGLG00100006079|1.0;null;transcript8_ENSHGLG00100003156|0.851&transcript20_ENSHGLG00100003156|0.851&transcript8_ENSHGLG00000019563|0.851&transcript13_ENSHGLG00000019563|0.851;0
transcript7_ENSPCIG00000036398;transcript8_ENSPCIG00000036398|1.0&transcript18_ENSPCIG00000036398|1.0;transcript10_ENSHGLG00100003156|0.697&transcript20_ENSHGLG00100003156|0.697&transcript10_ENSHGLG00000019563|0.697&transcript13_ENSHGLG00000019563|0.697;null;0
transcript8_ENSPCIG00000036398;transcript7_ENSPCIG00000036398|1.0&transcript18_ENSPCIG00000036398|1.0;transcript8_ENSHGLG00100003156|0.697&transcript20_ENSHGLG00100003156|0.697&transcript8_ENSHGLG00000019563|0.697;null;0
transcript18_ENSPCIG00000036398;transcript7_ENSPCIG00000036398|1.0&transcript8_ENSPCIG00000036398|1.0;transcript10_ENSHGLG00000019563|0.697&transcript13_ENSHGLG00000019563|0.697&transcript7_ENSHGLG00100006079|0.648&transcript8_ENSMUNG00000002377|0.691&transcript10_ENSMUNG00000002391|0.752;null;0
transcript8_ENSMUNG00000002377;null;transcript8_ENSHGLG00100003156|0.605&transcript20_ENSHGLG00100003156|0.605&transcript8_ENSHGLG00000019563|0.605&transcript18_ENSPCIG00000036398|0.691;transcript10_ENSMUNG00000002391|0.887;0
transcript10_ENSMUNG00000002391;null;transcript8_ENSHGLG00100003156|0.643&transcript20_ENSHGLG00100003156|0.643&transcript8_ENSHGLG00000019563|0.643&transcript18_ENSPCIG00000036398|0.752;transcript8_ENSMUNG00000002377|0.887;0
transcript27_ENSHGLG00000019563;transcript11_ENSHGLG00000019563|1.0;null;null;1
transcript11_ENSHGLG00000019563;transcript27_ENSHGLG00000019563|1.0;null;null;1
transcript26_ENSHGLG00000019563;null;null;null;2
transcript28_ENSHGLG00000019563;null;null;null;3
transcript3_ENSMUNG00000002391;null;transcript3_ENSPCIG00000036398|0.887;transcript22_ENSMUNG00000002377|0.917&transcript3_ENSMUNG00000007775|0.996;4
transcript3_ENSPCIG00000036398;null;transcript3_ENSMUNG00000002391|0.887&transcript22_ENSMUNG00000002377|0.893&transcript3_ENSMUNG00000007775|0.885;null;4
transcript22_ENSMUNG00000002377;transcript16_ENSMUNG00000002377|0.944;transcript3_ENSPCIG00000036398|0.893;transcript3_ENSMUNG00000002391|0.917&transcript3_ENSMUNG00000007775|0.92;4
transcript16_ENSMUNG00000002377;transcript22_ENSMUNG00000002377|0.944;null;null;4
transcript3_ENSMUNG00000007775;null;transcript3_ENSPCIG00000036398|0.885;transcript3_ENSMUNG00000002391|0.996&transcript22_ENSMUNG00000002377|0.92;4
transcript15_ENSPCIG00000036398;null;null;null;5
transcript23_ENSMUNG00000002377;transcript15_ENSMUNG00000002377|1.0;null;null;6
transcript15_ENSMUNG00000002377;transcript23_ENSMUNG00000002377|1.0;null;null;6
