id_transcript;id_transcript;block_sequence
ENSCAFT00000009605_90_90;ENSCAFT00000009605_90_90;0.1.3.4.5.6
ENST00000301244_90_90;ENST00000301244_90_90;1.2.3.8.9.10.11.12.13.14.15.16.17.18.19.20.21.24.25.26.27.28.37
ENST00000454580_90_90;ENST00000454580_90_90;1.2.3.11.12.13.14.15.16.17.18.19.20.21.24.25.26.27.28.37
ENST00000587090_90_90;ENST00000587090_90_90;10.11.12.13.14.15.16.17.18.19.20.21.24.25.26.27.28.37
ENST00000587334_90_90;ENST00000587334_90_90;18.19.20.21.22.23.24.25.26.27.28.37
ENST00000587516_90_90;ENST00000587516_90_90;1.2.3.8.9.10.13.14.15.16.17.18.19.20.21.24.25.26
ENST00000590510_90_90;ENST00000590510_90_90;10.11
ENST00000590738_90_90;ENST00000590738_90_90;13.14.15.16.17.18.19.20.21.24.25.26.27.28.29.30.31.32.33.34.35
ENST00000592007_90_90;ENST00000592007_90_90;10.11.12
ENSMUST00000098604_90_90;ENSMUST00000098604_90_90;1.2.3.4.6.7.9.10.11.12.19.21.22.25.28.29.31.33.35.36.37
ENSMUST00000108236_90_90;ENSMUST00000108236_90_90;1.2.3.11.12.19.21.22.25.28.29.31.33.35.36.37
ENSMUST00000207601_90_90;ENSMUST00000207601_90_90;1.2.3.11.12.14.16
