id_transcript;id_transcript;orthologs
ENSCAFT00000002233_90_90;ENSCAFT00000002233_90_90;ENSMUST00000225645_90_90
ENSCAFT00000002236_90_90;ENSCAFT00000002236_90_90;null
ENST00000257468_90_90;ENST00000257468_90_90;ENSMUST00000076454_90_90
ENST00000376395_90_90;ENST00000376395_90_90;ENSMUST00000058735_90_90
ENST00000526134_90_90;ENST00000526134_90_90;null
ENST00000529923_90_90;ENST00000529923_90_90;null
ENSMUST00000058735_90_90;ENSMUST00000058735_90_90;ENST00000376395_90_90
ENSMUST00000076454_90_90;ENSMUST00000076454_90_90;ENST00000257468_90_90
ENSMUST00000225645_90_90;ENSMUST00000225645_90_90;ENSCAFT00000002233_90_90
