;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000005965_90_90;ENST00000426897_90_90:ENST00000598095_90_90:ENSCAFT00000045237_90_90:ENSMUST00000209779_90_90:ENST00000535669_90_90:ENST00000323906_90_90;0.579:0.506:0.919:0.38299999999999995:0.45299999999999996:0.511
1;ENSCAFT00000045237_90_90;ENST00000426897_90_90:ENST00000598095_90_90:ENSMUST00000209779_90_90:ENST00000535669_90_90:ENST00000323906_90_90:ENSCAFT00000005965_90_90;0.527:0.456:0.40700000000000003:0.387:0.445:0.919
2;ENST00000323906_90_90;ENST00000426897_90_90:ENST00000598095_90_90:ENSCAFT00000045237_90_90:ENSMUST00000209779_90_90:ENST00000535669_90_90:ENSCAFT00000005965_90_90;0.7829999999999999:0.6890000000000001:0.445:0.364:0.897:0.511
3;ENST00000391859_90_90;;
4;ENST00000426897_90_90;ENST00000598095_90_90:ENSCAFT00000045237_90_90:ENSMUST00000209779_90_90:ENST00000535669_90_90:ENST00000323906_90_90:ENSCAFT00000005965_90_90;0.8690000000000001:0.527:0.281:0.6890000000000001:0.7829999999999999:0.579
5;ENST00000535669_90_90;ENST00000426897_90_90:ENST00000598095_90_90:ENSCAFT00000045237_90_90:ENSMUST00000209779_90_90:ENST00000323906_90_90:ENSCAFT00000005965_90_90;0.6890000000000001:0.778:0.387:0.37200000000000005:0.897:0.45299999999999996
6;ENST00000594743_90_90;;
7;ENST00000595660_90_90;ENSMUST00000210372_90_90:ENST00000595725_90_90;0.285:0.669
8;ENST00000595725_90_90;ENSMUST00000210372_90_90:ENST00000595660_90_90;0.221:0.669
9;ENST00000597602_90_90;;
10;ENST00000598095_90_90;ENST00000426897_90_90:ENSCAFT00000045237_90_90:ENSMUST00000209779_90_90:ENST00000535669_90_90:ENST00000323906_90_90:ENSCAFT00000005965_90_90;0.8690000000000001:0.456:0.287:0.778:0.6890000000000001:0.506
11;ENSMUST00000033063_90_90;ENSMUST00000098461_90_90;0.935
12;ENSMUST00000098461_90_90;ENSMUST00000033063_90_90;0.935
13;ENSMUST00000209779_90_90;ENST00000426897_90_90:ENST00000598095_90_90:ENSCAFT00000045237_90_90:ENST00000535669_90_90:ENST00000323906_90_90:ENSCAFT00000005965_90_90;0.281:0.287:0.40700000000000003:0.37200000000000005:0.364:0.38299999999999995
14;ENSMUST00000210078_90_90;;
15;ENSMUST00000210226_90_90;;
16;ENSMUST00000210372_90_90;ENST00000595725_90_90:ENST00000595660_90_90;0.221:0.285
17;ENSMUST00000211373_90_90;;
