;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000031982_90_90;ENSMUST00000028160_90_90:ENST00000373069_90_90:ENST00000373068_90_90:ENSMUST00000113310_90_90;0.9990000000000001:0.997:0.997:0.9990000000000001
1;ENST00000373064_90_90;ENSMUST00000113307_90_90;0.84
2;ENST00000373066_90_90;ENSMUST00000052119_90_90;0.9990000000000001
3;ENST00000373068_90_90;ENSCAFT00000031982_90_90:ENSMUST00000028160_90_90:ENST00000373069_90_90:ENSMUST00000113310_90_90;0.997:0.975:0.977:0.9990000000000001
4;ENST00000373069_90_90;ENSCAFT00000031982_90_90:ENSMUST00000028160_90_90:ENST00000373068_90_90:ENSMUST00000113310_90_90;0.997:0.9990000000000001:0.977:0.975
5;ENST00000432073_90_90;ENSMUST00000113308_90_90;0.9990000000000001
6;ENST00000466983_90_90;;
7;ENST00000472769_90_90;;
8;ENSMUST00000028160_90_90;ENSCAFT00000031982_90_90:ENST00000373069_90_90:ENST00000373068_90_90:ENSMUST00000113310_90_90;0.9990000000000001:0.9990000000000001:0.975:0.977
9;ENSMUST00000052119_90_90;ENST00000373066_90_90;0.9990000000000001
10;ENSMUST00000113307_90_90;ENST00000373064_90_90;0.84
11;ENSMUST00000113308_90_90;ENST00000432073_90_90;0.9990000000000001
12;ENSMUST00000113310_90_90;ENSCAFT00000031982_90_90:ENSMUST00000028160_90_90:ENST00000373069_90_90:ENST00000373068_90_90;0.9990000000000001:0.977:0.975:0.9990000000000001
13;ENSMUST00000127961_90_90;ENSMUST00000136361_90_90;0.627
14;ENSMUST00000136361_90_90;ENSMUST00000127961_90_90;0.627
15;ENSMUST00000153886_90_90;;
