id_transcript;id_gene
ENSCAFT00000015927_90_90;ENSCAFG00000010005_90
ENSCAFT00000024036_90_90;ENSCAFG00000015135_90
ENST00000304523_90_90;ENSG00000169744_90
ENST00000441778_90_90;ENSG00000169744_90
ENST00000502640_90_90;ENSG00000169744_90
ENST00000506732_90_90;ENSG00000169744_90
ENST00000507464_90_90;ENSG00000169744_90
ENST00000508918_90_90;ENSG00000169744_90
ENST00000512345_90_90;ENSG00000169744_90
ENST00000515064_90_90;ENSG00000169744_90
ENST00000361198_90_90;ENSG00000198728_90
ENST00000425280_90_90;ENSG00000198728_90
ENSMUST00000026252_90_90;ENSMUSG00000025223_90
ENSMUST00000056931_90_90;ENSMUSG00000025223_90
ENSMUST00000137771_90_90;ENSMUSG00000025223_90
ENSMUST00000152946_90_90;ENSMUSG00000025223_90
ENSMUST00000156585_90_90;ENSMUSG00000025223_90
ENSMUST00000185355_90_90;ENSMUSG00000025223_90
ENSMUST00000070748_90_90;ENSMUSG00000039706_90
ENSMUST00000199256_90_90;ENSMUSG00000039706_90
ENSMUST00000199261_90_90;ENSMUSG00000039706_90
ENSMUST00000199534_90_90;ENSMUSG00000039706_90
