id_transcript;block_sequence
ENSCAFT00000013561_90_90;0.2.6.8.9.10.11.12.13.20.21.22.23
ENSCAFT00000013564_90_90;8.9.10.11.12.13.14.16.19.20
ENST00000233330_90_90;9.10.11.12.13.20.21.23
ENST00000272430_90_90;0.1.8.9.10.11.12.13.20.21.23
ENST00000305557_90_90;3.6.8.9.10.11.12.13.20.21.23
ENST00000640304_90_90;13.14.15.16.18
ENSMUST00000065512_90_90;0.1.8.9.10.11.12.13.20.21.22.23
ENSMUST00000087938_90_90;3.4.8.9.10.11.12.13.20.21.22.23
ENSMUST00000121093_90_90;3.4.8.9.10.11.12.13.20.21.22.23
ENSMUST00000129316_90_90;9
ENSMUST00000130622_90_90;5.6.7.8.9.10
ENSMUST00000135490_90_90;9.10.11
ENSMUST00000213056_90_90;13.14.15.16.17
