id_transcript;id_gene
ENSCAFT00000030441_90_90;ENSCAFG00000019169_90
ENSCAFT00000047641_90_90;ENSCAFG00000019169_90
ENST00000359786_90_90;ENSG00000197879_90
ENST00000361007_90_90;ENSG00000197879_90
ENST00000438665_90_90;ENSG00000197879_90
ENST00000545534_90_90;ENSG00000197879_90
ENST00000570490_90_90;ENSG00000197879_90
ENST00000570984_90_90;ENSG00000197879_90
ENST00000571715_90_90;ENSG00000197879_90
ENST00000573853_90_90;ENSG00000197879_90
ENST00000574790_90_90;ENSG00000197879_90
ENST00000575011_90_90;ENSG00000197879_90
ENST00000575158_90_90;ENSG00000197879_90
ENST00000575335_90_90;ENSG00000197879_90
ENSMUST00000069057_90_90;ENSMUSG00000017774_90
ENSMUST00000102504_90_90;ENSMUSG00000017774_90
ENSMUST00000102505_90_90;ENSMUSG00000017774_90
ENSMUST00000108431_90_90;ENSMUSG00000017774_90
ENSMUST00000136935_90_90;ENSMUSG00000017774_90
