;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000021165_90_90;ENST00000392381_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000421587_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000442742_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENST00000378163_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000443183_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.47600000000000003:0.42700000000000005:0.228:0.35200000000000004:0.26:0.4:0.34:0.34600000000000003:0.311:0.307:0.41700000000000004:0.23:0.34600000000000003:0.8590000000000001:0.423:0.207:0.308:0.2:0.18:0.41200000000000003:0.133
1;ENSCAFT00000021175_90_90;ENST00000392381_90_90:ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000421587_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000442742_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENST00000378163_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000443183_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.42100000000000004:0.8590000000000001:0.475:0.259:0.39899999999999997:0.312:0.37:0.405:0.39399999999999996:0.281:0.287:0.47:0.261:0.41:0.484:0.198:0.27899999999999997:0.262:0.226:0.46399999999999997:0.127
2;ENSCAFT00000022869_90_90;ENST00000392381_90_90:ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000421587_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000442742_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENST00000378163_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000443183_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.222:0.23:0.139:0.96:0.138:0.17600000000000002:0.21100000000000002:0.139:0.135:0.349:0.406:0.14800000000000002:0.142:0.261:0.145:0.044000000000000004:0.354:0.193:0.14400000000000002:0.146:0.127
3;ENSCAFT00000049479_90_90;ENST00000392381_90_90:ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENST00000421587_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000442742_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENST00000378163_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000443183_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.21899999999999997:0.228:0.14:0.14:0.179:0.207:0.141:0.13699999999999998:0.32799999999999996:0.384:0.15:0.96:0.14400000000000002:0.259:0.147:0.046:0.33299999999999996:0.19699999999999998:0.147:0.14800000000000002:0.131
4;ENST00000346964_90_90;ENSMUST00000064477_90_90;0.636
5;ENST00000357674_90_90;ENST00000450955_90_90;0.996
6;ENST00000392380_90_90;ENST00000392381_90_90:ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000421587_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000442742_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENST00000378163_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000443183_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.321:0.207:0.20600000000000002:0.046:0.122:0.163:0.027000000000000003:0.12:0.12300000000000001:0.021:0.055999999999999994:0.196:0.044000000000000004:0.11900000000000001:0.198:0.204:0.02:0.12:0.146:0.193:0.142
7;ENST00000392381_90_90;ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000421587_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000442742_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENST00000378163_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000443183_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.47600000000000003:0.193:0.21899999999999997:0.134:0.162:0.499:0.132:0.135:0.48:0.439:0.185:0.222:0.131:0.42100000000000004:0.192:0.321:0.475:0.138:0.07200000000000001:0.183:0.152
8;ENST00000392382_90_90;ENST00000422288_90_90;0.97
9;ENST00000412364_90_90;ENST00000378154_90_90:ENST00000436682_90_90;0.085:0.8390000000000001
10;ENST00000419227_90_90;;
11;ENST00000419354_90_90;ENST00000448528_90_90;1.0
12;ENST00000419553_90_90;ENST00000456699_90_90;0.836
13;ENST00000422288_90_90;ENST00000392382_90_90;0.97
14;ENST00000434148_90_90;;
15;ENST00000436682_90_90;ENST00000412364_90_90:ENST00000378154_90_90;0.8390000000000001:0.11599999999999999
16;ENST00000443183_90_90;ENST00000392381_90_90:ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000421587_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000442742_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENST00000378163_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.475:0.308:0.124:0.33299999999999996:0.124:0.155:0.44:0.11699999999999999:0.11900000000000001:0.985:0.8390000000000001:0.127:0.354:0.121:0.27899999999999997:0.12300000000000001:0.02:0.175:0.09699999999999999:0.125:0.152
17;ENST00000447466_90_90;;
18;ENST00000448528_90_90;ENST00000419354_90_90;1.0
19;ENST00000450955_90_90;ENST00000357674_90_90;0.996
20;ENST00000452595_90_90;ENST00000392381_90_90:ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000421587_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000442742_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENST00000378163_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000443183_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.48:0.311:0.125:0.32799999999999996:0.126:0.157:0.445:0.11800000000000001:0.121:0.8290000000000001:0.127:0.349:0.122:0.281:0.124:0.021:0.985:0.177:0.098:0.127:0.154
21;ENST00000453607_90_90;ENSMUST00000115435_90_90;0.312
22;ENST00000456699_90_90;ENST00000419553_90_90;0.836
23;ENST00000378154_90_90;ENST00000412364_90_90:ENST00000436682_90_90;0.085:0.11599999999999999
24;ENST00000378158_90_90;;
25;ENST00000378163_90_90;ENST00000392381_90_90:ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000421587_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000442742_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000443183_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.131:0.34600000000000003:0.772:0.14400000000000002:0.9640000000000001:0.627:0.17300000000000001:0.9890000000000001:0.9620000000000001:0.122:0.146:0.7759999999999999:0.142:0.41:0.784:0.11900000000000001:0.121:0.478:0.303:0.79:0.243
26;ENST00000378166_90_90;ENST00000392381_90_90:ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000421587_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000442742_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENST00000378163_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000443183_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.132:0.34:0.762:0.141:0.953:0.616:0.175:0.972:0.11800000000000001:0.142:0.7659999999999999:0.139:0.9890000000000001:0.405:0.774:0.12:0.11699999999999999:0.467:0.292:0.78:0.24600000000000002
27;ENST00000378168_90_90;ENST00000392381_90_90:ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000421587_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000442742_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENST00000378163_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000443183_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.138:0.2:0.419:0.19699999999999998:0.45399999999999996:0.685:0.096:0.467:0.439:0.177:0.21:0.426:0.193:0.478:0.262:0.42:0.12:0.175:0.585:0.42:0.5
28;ENST00000378179_90_90;ENST00000392381_90_90:ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000421587_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000442742_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENST00000378163_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000443183_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.162:0.26:0.473:0.179:0.65:0.083:0.616:0.633:0.157:0.18600000000000003:0.499:0.17600000000000002:0.627:0.312:0.479:0.163:0.155:0.685:0.475:0.49200000000000005:0.382
29;ENST00000421587_90_90;ENST00000392381_90_90:ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000442742_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENST00000378163_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000443183_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.134:0.35200000000000004:0.784:0.14:0.65:0.17800000000000002:0.953:0.98:0.126:0.149:0.794:0.138:0.9640000000000001:0.39899999999999997:0.789:0.122:0.124:0.45399999999999996:0.314:0.809:0.253
30;ENST00000442742_90_90;ENST00000392381_90_90:ENSCAFT00000021165_90_90:ENSMUST00000033321_90_90:ENSCAFT00000049479_90_90:ENST00000421587_90_90:ENST00000378179_90_90:ENSMUST00000132176_90_90:ENST00000378166_90_90:ENST00000452595_90_90:ENSMUST00000115196_90_90:ENSMUST00000156096_90_90:ENSCAFT00000022869_90_90:ENST00000378163_90_90:ENSCAFT00000021175_90_90:ENSMUST00000115438_90_90:ENST00000392380_90_90:ENST00000443183_90_90:ENST00000378168_90_90:ENSMUST00000139735_90_90:ENSMUST00000115436_90_90:ENSMUST00000128095_90_90;0.135:0.34600000000000003:0.768:0.13699999999999998:0.98:0.633:0.17800000000000002:0.972:0.121:0.14400000000000002:0.778:0.135:0.9620000000000001:0.39399999999999996:0.772:0.12300000000000001:0.11900000000000001:0.439:0.3:0.792:0.254
31;ENSMUST00000023454_90_90;;
32;ENSMUST00000064477_90_90;ENST00000346964_90_90;0.636
33;ENSMUST00000100001_90_90;ENSMUST00000115205_90_90;1.0
