;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000027630_90_90;ENST00000584773_90_90:ENSMUST00000107920_90_90;0.995:0.996
1;ENST00000258962_90_90;ENSMUST00000139129_90_90;0.9990000000000001
2;ENST00000581979_90_90;ENSMUST00000079866_90_90:ENST00000582730_90_90;0.998:1.0
3;ENST00000582730_90_90;ENST00000581979_90_90:ENSMUST00000079866_90_90;1.0:0.998
4;ENST00000583741_90_90;ENST00000585096_90_90;0.882
5;ENST00000584668_90_90;;
6;ENST00000584773_90_90;ENSCAFT00000027630_90_90:ENSMUST00000107920_90_90;0.995:0.9990000000000001
7;ENST00000585096_90_90;ENST00000583741_90_90;0.882
8;ENSMUST00000079866_90_90;ENST00000581979_90_90:ENST00000582730_90_90;0.998:0.998
9;ENSMUST00000107920_90_90;ENSCAFT00000027630_90_90:ENST00000584773_90_90;0.996:0.9990000000000001
10;ENSMUST00000134824_90_90;ENSMUST00000172186_90_90;0.5429999999999999
11;ENSMUST00000139129_90_90;ENST00000258962_90_90;0.9990000000000001
12;ENSMUST00000172186_90_90;ENSMUST00000134824_90_90;0.5429999999999999
