;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000020758_90_90;ENST00000379698_90_90:ENSMUST00000080394_90_90:ENST00000379726_90_90:ENST00000379697_90_90:ENSMUST00000141354_90_90:ENST00000397821_90_90;0.5529999999999999:0.619:0.5529999999999999:0.5:0.5:0.595
1;ENST00000379697_90_90;ENST00000379698_90_90:ENSMUST00000080394_90_90:ENST00000379726_90_90:ENSMUST00000141354_90_90:ENST00000397821_90_90:ENSCAFT00000020758_90_90;0.426:0.49:0.457:0.542:0.457:0.5
2;ENST00000379698_90_90;ENSMUST00000080394_90_90:ENST00000379726_90_90:ENST00000379697_90_90:ENSMUST00000141354_90_90:ENST00000397821_90_90:ENSCAFT00000020758_90_90;0.5:0.862:0.426:0.386:0.929:0.5529999999999999
3;ENST00000379716_90_90;ENSMUST00000112453_90_90:ENSMUST00000112451_90_90;0.478:0.5
4;ENST00000379726_90_90;ENST00000379698_90_90:ENSMUST00000080394_90_90:ENST00000379697_90_90:ENSMUST00000141354_90_90:ENST00000397821_90_90:ENSCAFT00000020758_90_90;0.862:0.5:0.457:0.386:0.862:0.5529999999999999
5;ENST00000397821_90_90;ENST00000379698_90_90:ENSMUST00000080394_90_90:ENST00000379726_90_90:ENST00000379697_90_90:ENSMUST00000141354_90_90:ENSCAFT00000020758_90_90;0.929:0.5:0.862:0.457:0.386:0.595
6;ENST00000431164_90_90;;
7;ENST00000432234_90_90;ENSMUST00000123433_90_90;0.409
8;ENSMUST00000073094_90_90;ENSMUST00000112456_90_90;0.941
9;ENSMUST00000080394_90_90;ENST00000379698_90_90:ENST00000379726_90_90:ENST00000379697_90_90:ENSMUST00000141354_90_90:ENST00000397821_90_90:ENSCAFT00000020758_90_90;0.5:0.5:0.49:0.8420000000000001:0.5:0.619
10;ENSMUST00000112451_90_90;ENSMUST00000112453_90_90:ENST00000379716_90_90;0.95:0.5
11;ENSMUST00000112453_90_90;ENSMUST00000112451_90_90:ENST00000379716_90_90;0.95:0.478
12;ENSMUST00000112456_90_90;ENSMUST00000073094_90_90;0.941
13;ENSMUST00000123433_90_90;ENST00000432234_90_90;0.409
14;ENSMUST00000141354_90_90;ENST00000379698_90_90:ENSMUST00000080394_90_90:ENST00000379726_90_90:ENST00000379697_90_90:ENST00000397821_90_90:ENSCAFT00000020758_90_90;0.386:0.8420000000000001:0.386:0.542:0.386:0.5
15;ENSMUST00000152426_90_90;;
