id_transcript;block_sequence
ENSCAFT00000038926_90_90;0.3.4.5.6.7.8.9.10.11.12.13.15
ENSCAFT00000038928_90_90;1.3.4.5.6.7.8.9.10.11.12.13.14.15.16.18
ENST00000347613_90_90;0.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18
ENST00000360642_90_90;0.3.4.5.6.9.10.11.12.13.15
ENST00000504131_90_90;2.3.4.5.6.7.8.9.10.11.12.13.15
ENST00000507875_90_90;1.3.4.5.6.7.8.9.10.11.12
ENST00000511092_90_90;0.3.4.5
ENST00000512813_90_90;0.3.4
ENST00000513761_90_90;0.3.4.5.6.7.8.9.10.11.12.13.15
ENST00000515420_90_90;8.9.11
ENST00000613795_90_90;1.3.4.5.6.7.8.9.10.11.12.13.15
ENSMUST00000004430_90_90;0.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18
ENSMUST00000056508_90_90;1.3.4.5.6.7.8.9.10.11.12.13.15
ENSMUST00000093490_90_90;4.5.6.7.8.9.10.11.12.13.15
ENSMUST00000110301_90_90;0.3.4.5.6.7.8.9.10.11.12.13.15
ENSMUST00000110302_90_90;1.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18
