id_transcript;id_gene
ENSCAFT00000001289_90_90;ENSCAFG00000000824_90
ENST00000166534_90_90;ENSG00000072682_90
ENST00000360568_90_90;ENSG00000072682_90
ENST00000379086_90_90;ENSG00000072682_90
ENST00000379100_90_90;ENSG00000072682_90
ENST00000379104_90_90;ENSG00000072682_90
ENST00000395164_90_90;ENSG00000072682_90
ENST00000401867_90_90;ENSG00000072682_90
ENST00000416053_90_90;ENSG00000072682_90
ENST00000417528_90_90;ENSG00000072682_90
ENST00000418055_90_90;ENSG00000072682_90
ENST00000428369_90_90;ENSG00000072682_90
ENST00000428841_90_90;ENSG00000072682_90
ENST00000431054_90_90;ENSG00000072682_90
ENST00000439698_90_90;ENSG00000072682_90
ENST00000453286_90_90;ENSG00000072682_90
ENSMUST00000019050_90_90;ENSMUSG00000018906_90
ENSMUST00000093107_90_90;ENSMUSG00000018906_90
ENSMUST00000125132_90_90;ENSMUSG00000018906_90
ENSMUST00000126840_90_90;ENSMUSG00000018906_90
ENSMUST00000129499_90_90;ENSMUSG00000018906_90
ENSMUST00000135653_90_90;ENSMUSG00000018906_90
ENSMUST00000138477_90_90;ENSMUSG00000018906_90
ENSMUST00000141258_90_90;ENSMUSG00000018906_90
ENSMUST00000151218_90_90;ENSMUSG00000018906_90
ENSMUST00000174616_90_90;ENSMUSG00000018906_90
