nucHom;degHom;tsm
1.0;1.0;1.0
0.988;0.929;0.959
0.867;0.786;0.827
0.995;0.929;0.962
0.387;0.429;0.408
0.988;0.929;0.959
0.387;0.429;0.408
0.163;0.071;0.117
0.387;0.429;0.408
0.334;0.357;0.346
0.866;0.786;0.826
0.99;0.933;0.962
0.077;0.067;0.072
0.343;0.4;0.372
0.522;0.467;0.495
0.997;0.933;0.965
0.228;0.2;0.214
0.941;0.8;0.871
0.988;0.929;0.959
1.0;1.0;1.0
0.877;0.812;0.845
0.98;0.778;0.879
0.379;0.471;0.425
1.0;1.0;1.0
0.374;0.444;0.409
0.154;0.118;0.136
0.367;0.471;0.419
0.337;0.375;0.356
0.877;0.875;0.876
0.998;1.0;0.999
0.077;0.067;0.072
0.328;0.312;0.32
0.525;0.5;0.512
0.98;0.8;0.89
0.23;0.214;0.222
0.949;0.857;0.903
0.867;0.786;0.827
0.877;0.812;0.845
1.0;1.0;1.0
0.859;0.611;0.735
0.26;0.294;0.277
0.877;0.812;0.845
0.256;0.278;0.267
0.174;0.143;0.158
0.251;0.294;0.272
0.271;0.267;0.269
0.754;0.688;0.721
0.876;0.857;0.867
0.0;0.0;0.0
0.212;0.188;0.2
0.403;0.357;0.38
0.86;0.667;0.764
0.159;0.154;0.157
0.827;0.714;0.77
0.995;0.929;0.962
0.98;0.778;0.879
0.859;0.611;0.735
1.0;1.0;1.0
0.378;0.471;0.424
0.98;0.778;0.879
0.373;0.444;0.408
0.154;0.118;0.136
0.365;0.471;0.418
0.336;0.375;0.356
0.859;0.667;0.763
0.978;0.8;0.889
0.077;0.071;0.074
0.327;0.333;0.33
0.523;0.538;0.53
0.995;1.0;0.998
0.229;0.231;0.23
0.929;0.667;0.798
0.387;0.429;0.408
0.379;0.471;0.425
0.26;0.294;0.277
0.378;0.471;0.424
1.0;1.0;1.0
0.379;0.471;0.425
0.839;0.727;0.783
0.337;0.2;0.269
0.803;0.8;0.802
0.115;0.154;0.135
0.43;0.533;0.482
0.388;0.429;0.408
0.196;0.143;0.169
0.788;0.625;0.707
0.154;0.182;0.168
0.388;0.462;0.425
0.143;0.125;0.134
0.339;0.286;0.312
0.988;0.929;0.959
1.0;1.0;1.0
0.877;0.812;0.845
0.98;0.778;0.879
0.379;0.471;0.425
1.0;1.0;1.0
0.374;0.444;0.409
0.154;0.118;0.136
0.367;0.471;0.419
0.337;0.375;0.356
0.877;0.875;0.876
0.998;1.0;0.999
0.077;0.067;0.072
0.328;0.312;0.32
0.525;0.5;0.512
0.98;0.8;0.89
0.23;0.214;0.222
0.949;0.857;0.903
0.387;0.429;0.408
0.374;0.444;0.409
0.256;0.278;0.267
0.373;0.444;0.408
0.839;0.727;0.783
0.374;0.444;0.409
1.0;1.0;1.0
0.327;0.182;0.255
0.78;0.727;0.754
0.113;0.143;0.128
0.424;0.5;0.462
0.372;0.375;0.373
0.186;0.25;0.218
0.89;0.875;0.883
0.145;0.154;0.149
0.371;0.4;0.386
0.132;0.1;0.116
0.325;0.25;0.287
0.163;0.071;0.117
0.154;0.118;0.136
0.174;0.143;0.158
0.154;0.118;0.136
0.337;0.2;0.269
0.154;0.118;0.136
0.327;0.182;0.255
1.0;1.0;1.0
0.314;0.2;0.257
0.0;0.0;0.0
0.174;0.133;0.153
0.164;0.071;0.117
0.0;0.0;0.0
0.42;0.143;0.281
0.0;0.0;0.0
0.164;0.077;0.12
0.0;0.0;0.0
0.172;0.083;0.128
0.387;0.429;0.408
0.367;0.471;0.419
0.251;0.294;0.272
0.365;0.471;0.418
0.803;0.8;0.802
0.367;0.471;0.419
0.78;0.727;0.754
0.314;0.2;0.257
1.0;1.0;1.0
0.11;0.154;0.132
0.414;0.533;0.474
0.388;0.429;0.408
0.196;0.143;0.169
0.788;0.625;0.707
0.154;0.182;0.168
0.388;0.462;0.425
0.143;0.125;0.134
0.339;0.286;0.312
0.334;0.357;0.346
0.337;0.375;0.356
0.271;0.267;0.269
0.336;0.375;0.356
0.115;0.154;0.135
0.337;0.375;0.356
0.113;0.143;0.128
0.0;0.0;0.0
0.11;0.154;0.132
1.0;1.0;1.0
0.214;0.25;0.232
0.336;0.357;0.347
0.227;0.167;0.197
0.119;0.091;0.105
0.639;0.714;0.676
0.335;0.385;0.36
0.681;0.6;0.641
0.353;0.417;0.385
0.866;0.786;0.826
0.877;0.875;0.876
0.754;0.688;0.721
0.859;0.667;0.763
0.43;0.533;0.482
0.877;0.875;0.876
0.424;0.5;0.462
0.174;0.133;0.153
0.414;0.533;0.474
0.214;0.25;0.232
1.0;1.0;1.0
0.875;0.857;0.866
0.088;0.077;0.082
0.372;0.357;0.364
0.402;0.357;0.38
0.859;0.667;0.763
0.116;0.154;0.135
0.826;0.714;0.77
0.99;0.933;0.962
0.998;1.0;0.999
0.876;0.857;0.867
0.978;0.8;0.889
0.388;0.429;0.408
0.998;1.0;0.999
0.372;0.375;0.373
0.164;0.071;0.117
0.388;0.429;0.408
0.336;0.357;0.347
0.875;0.857;0.866
1.0;1.0;1.0
0.078;0.118;0.098
0.33;0.389;0.36
0.48;0.471;0.475
0.98;0.778;0.879
0.23;0.25;0.24
0.951;0.875;0.913
0.077;0.067;0.072
0.077;0.067;0.072
0.0;0.0;0.0
0.077;0.071;0.074
0.196;0.143;0.169
0.077;0.067;0.072
0.186;0.25;0.218
0.0;0.0;0.0
0.196;0.143;0.169
0.227;0.167;0.197
0.088;0.077;0.082
0.078;0.118;0.098
1.0;1.0;1.0
0.21;0.333;0.272
0.126;0.2;0.163
0.078;0.118;0.098
0.335;0.4;0.368
0.082;0.133;0.108
0.343;0.4;0.372
0.328;0.312;0.32
0.212;0.188;0.2
0.327;0.333;0.33
0.788;0.625;0.707
0.328;0.312;0.32
0.89;0.875;0.883
0.42;0.143;0.281
0.788;0.625;0.707
0.119;0.091;0.105
0.372;0.357;0.364
0.33;0.389;0.36
0.21;0.333;0.272
1.0;1.0;1.0
0.139;0.2;0.17
0.329;0.389;0.359
0.145;0.182;0.163
0.342;0.353;0.348
0.522;0.467;0.495
0.525;0.5;0.512
0.403;0.357;0.38
0.523;0.538;0.53
0.154;0.182;0.168
0.525;0.5;0.512
0.145;0.154;0.149
0.0;0.0;0.0
0.154;0.182;0.168
0.639;0.714;0.676
0.402;0.357;0.38
0.48;0.471;0.475
0.126;0.2;0.163
0.139;0.2;0.17
1.0;1.0;1.0
0.478;0.471;0.474
