nucHom;degHom;tsm
1.0;1.0;1.0
0.981;0.923;0.952
0.949;0.889;0.919
0.851;0.684;0.768
0.948;0.789;0.869
0.967;0.944;0.956
0.95;0.895;0.922
0.323;0.474;0.398
0.917;0.913;0.915
0.999;1.0;1.0
0.98;0.92;0.95
0.008;0.043;0.025
0.793;0.72;0.756
0.535;0.76;0.647
0.258;0.174;0.216
0.287;0.217;0.252
0.967;1.0;0.984
0.95;0.947;0.948
0.948;0.842;0.895
0.853;0.842;0.847
0.976;0.917;0.947
0.995;1.0;0.998
0.981;0.923;0.952
1.0;1.0;1.0
0.968;1.0;0.984
0.837;0.7;0.768
0.964;0.8;0.882
0.948;0.85;0.899
0.966;0.9;0.933
0.341;0.5;0.42
0.9;0.84;0.87
0.98;0.92;0.95
0.999;1.0;1.0
0.008;0.04;0.024
0.812;0.8;0.806
0.554;0.84;0.697
0.253;0.16;0.207
0.282;0.2;0.241
0.949;0.9;0.924
0.967;0.95;0.958
0.965;0.85;0.907
0.839;0.85;0.845
0.995;1.0;0.998
0.976;0.917;0.947
0.949;0.889;0.919
0.968;1.0;0.984
1.0;1.0;1.0
0.87;0.8;0.835
0.998;0.9;0.949
0.981;0.9;0.941
0.999;0.95;0.974
0.337;0.45;0.394
0.869;0.765;0.817
0.948;0.882;0.915
0.967;1.0;0.984
0.008;0.059;0.034
0.788;0.765;0.776
0.528;0.765;0.647
0.252;0.235;0.243
0.28;0.294;0.287
0.981;0.9;0.941
0.999;0.95;0.974
0.998;0.9;0.949
0.87;0.85;0.86
0.968;1.0;0.984
0.949;0.889;0.919
0.851;0.684;0.768
0.837;0.7;0.768
0.87;0.8;0.835
1.0;1.0;1.0
0.806;0.727;0.766
0.819;0.727;0.773
0.805;0.667;0.736
0.189;0.231;0.21
0.769;0.556;0.663
0.85;0.667;0.758
0.836;0.684;0.76
0.009;0.077;0.043
0.657;0.474;0.566
0.398;0.474;0.436
0.29;0.308;0.299
0.323;0.385;0.354
0.819;0.682;0.75
0.804;0.652;0.728
0.806;0.714;0.76
0.997;0.85;0.923
0.837;0.7;0.768
0.851;0.684;0.768
0.948;0.789;0.869
0.964;0.8;0.882
0.998;0.9;0.949
0.806;0.727;0.766
1.0;1.0;1.0
0.979;0.818;0.898
0.998;0.909;0.954
0.331;0.417;0.374
0.868;0.667;0.768
0.947;0.778;0.863
0.963;0.789;0.876
0.008;0.067;0.038
0.784;0.579;0.681
0.525;0.579;0.552
0.252;0.267;0.26
0.281;0.333;0.307
0.98;0.81;0.895
0.996;0.857;0.926
0.998;0.947;0.972
0.805;0.652;0.729
0.964;0.8;0.882
0.948;0.789;0.869
0.967;0.944;0.956
0.948;0.85;0.899
0.981;0.9;0.941
0.819;0.727;0.773
0.979;0.818;0.898
1.0;1.0;1.0
0.981;0.909;0.945
0.315;0.417;0.366
0.885;0.824;0.855
0.966;0.941;0.954
0.948;0.842;0.895
0.008;0.062;0.035
0.769;0.632;0.701
0.509;0.632;0.571
0.256;0.25;0.253
0.286;0.312;0.299
0.999;0.95;0.974
0.98;0.905;0.943
0.978;0.81;0.894
0.821;0.773;0.797
0.948;0.85;0.899
0.967;0.944;0.956
0.95;0.895;0.922
0.966;0.9;0.933
0.999;0.95;0.974
0.805;0.667;0.736
0.998;0.909;0.954
0.981;0.909;0.945
1.0;1.0;1.0
0.333;0.5;0.416
0.869;0.778;0.824
0.949;0.889;0.919
0.965;0.895;0.93
0.008;0.059;0.034
0.786;0.684;0.735
0.527;0.684;0.606
0.252;0.235;0.243
0.28;0.294;0.287
0.982;0.905;0.944
0.998;0.952;0.975
0.996;0.857;0.926
0.807;0.739;0.773
0.966;0.9;0.933
0.95;0.895;0.922
0.323;0.474;0.398
