nucHom;degHom;tsm
1.0;1.0;1.0
0.566;0.375;0.47
0.927;0.875;0.901
0.995;0.875;0.935
0.731;0.625;0.678
0.927;0.875;0.901
0.995;0.875;0.935
0.186;0.25;0.218
0.566;0.375;0.47
1.0;1.0;1.0
0.607;0.375;0.491
0.566;0.375;0.47
0.571;0.286;0.428
0.607;0.375;0.491
0.566;0.375;0.47
0.233;0.25;0.241
0.927;0.875;0.901
0.607;0.375;0.491
1.0;1.0;1.0
0.913;0.6;0.756
0.651;0.4;0.526
1.0;1.0;1.0
0.913;0.6;0.756
0.2;0.25;0.225
0.995;0.875;0.935
0.566;0.375;0.47
0.913;0.6;0.756
1.0;1.0;1.0
0.736;0.75;0.743
0.913;0.6;0.756
1.0;1.0;1.0
0.186;0.25;0.218
0.731;0.625;0.678
0.571;0.286;0.428
0.651;0.4;0.526
0.736;0.75;0.743
1.0;1.0;1.0
0.651;0.4;0.526
0.736;0.75;0.743
0.253;0.333;0.293
0.927;0.875;0.901
0.607;0.375;0.491
1.0;1.0;1.0
0.913;0.6;0.756
0.651;0.4;0.526
1.0;1.0;1.0
0.913;0.6;0.756
0.2;0.25;0.225
0.995;0.875;0.935
0.566;0.375;0.47
0.913;0.6;0.756
1.0;1.0;1.0
0.736;0.75;0.743
0.913;0.6;0.756
1.0;1.0;1.0
0.186;0.25;0.218
0.186;0.25;0.218
0.233;0.25;0.241
0.2;0.25;0.225
0.186;0.25;0.218
0.253;0.333;0.293
0.2;0.25;0.225
0.186;0.25;0.218
1.0;1.0;1.0
