id_transcript;id_gene
ENSCAFT00000007541_90_90;ENSCAFG00000004688_90
ENST00000260643_90_90;ENSG00000138073_90
ENST00000406567_90_90;ENSG00000138073_90
ENST00000430533_90_90;ENSG00000138073_90
ENST00000441451_90_90;ENSG00000138073_90
ENST00000444452_90_90;ENSG00000138073_90
ENST00000456259_90_90;ENSG00000138073_90
ENSMUST00000074840_90_90;ENSMUSG00000045302_90
ENSMUST00000201002_90_90;ENSMUSG00000045302_90
ENSMUST00000201821_90_90;ENSMUSG00000045302_90
ENSMUST00000202567_90_90;ENSMUSG00000045302_90
