id_transcript;blocks
transcript47_MGP-SPRETEiJ-G0021131;59|60|61
transcript47_ENSMUSG00000054036;59|60|61
transcript55_ENSMUSG00000054036;32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|59|60|61
transcript42_ENSRNOG00000031503;32|33|34|36|38|39|41|43|45|47|48|50|52|60|61
transcript54_ENSMUGG00000013592;0|2|4|5|7|17|19|20|21|23|25|27|28|31|32|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|50|51|52|53|54|56|58|59|60|61|62|63|64|66|68
transcript53_ENSMUGG00000013592;0|2|4|8|10|12|14|16|17|19|20|21|23|25|27|28|31|32|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|50|51|52|53|54|56|58|59|60|61|62|63|64|66|68
transcript48_ENSMUGG00000013649;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|24|25|26|27|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68
transcript8_ENSRNOG00000031503;39|41|43|45|47|48|50|52|60|61
transcript8_ENSMSIG00000000513;39|40|41|42|43|44|45|46|47|48|49|50|51|52|60|61
transcript8_ENSMUSG00000054036;39|40|41|42|43|44|45|46|47|48|49|50|51|52|60|61
transcript42_ENSMUSG00000054036;32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|60|61
transcript54_ENSMUSG00000054036;32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|61
transcript25_ENSPEMG00000024651;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68
transcript28_ENSMUGG00000013592;0|2|4|5|7|8|10|12|14|16|17|19|20|21|23|25|27|28|31|32|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|50|51|52|53|54|56|58|59|60|61|62|63|64|66|68
transcript52_ENSMUGG00000013592;0|2|4|5|7|8|10|12|14|16|17|19|20|21|23|25|27|28|31|32|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|50|51|52|53|59|60|61|62|63|64|66|68
transcript7_ENSMUGG00000013592;0|2|4|5|7|8|10|12|14|16|17|19|20|21|23|25|27|28|31|32|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|50|51|52|53|59|60|61|62|64|66|68
transcript47_ENSMUGG00000013649;59|60|61
transcript7_ENSMUGG00000013649;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|59|60|61|62|64|65|66|67|68
transcript44_ENSMUGG00000013649;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21|22|23|24|25|26|27|28|29|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68
