id_transcript;id_transcript;block_sequence
ENSCAFT00000007234_90_90;ENSCAFT00000007234_90_90;0.1.2.3.4.5.6.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.25.26.27.28.29.30.31.33.34.35.36
ENSCAFT00000044406_90_90;ENSCAFT00000044406_90_90;1.2.3.4.5.6.8.9.10.13.14.15.16.17.18.19.20.21.22.25.28.29.30.31.32.33.34.35.37
ENST00000356360_90_90;ENST00000356360_90_90;1.2.3.4.5.6.8.9.10.11.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.35.38
ENST00000393346_90_90;ENST00000393346_90_90;1.2.3.4.5.6.8.9.10.11.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.33.34.35.38
ENST00000525162_90_90;ENST00000525162_90_90;4.5.6.8.9.10.11.14.15.16
ENST00000526033_90_90;ENST00000526033_90_90;1.2.3.4.5.6.8.9.10.11.14.15.16.17.18.19.20.21.22.23.26.27.28.29.30.31.33.34.35.38
ENST00000526961_90_90;ENST00000526961_90_90;22.23.26.27.28.29.31.32.33.34.35.38
ENST00000528256_90_90;ENST00000528256_90_90;2.3.4.5.6.8.9.10.11.14.15
ENST00000528398_90_90;ENST00000528398_90_90;4.5.6.8.9.10.11.14.15.16.17.18.19.20.21.22.23.28.29.30.31.33.34.35.38
ENST00000529016_90_90;ENST00000529016_90_90;21.22.23.28.29.30.31.38
ENST00000529760_90_90;ENST00000529760_90_90;20.21.22.23.28.29.31.32.33.34.35.38
ENST00000530542_90_90;ENST00000530542_90_90;20.21.22.23.24.25.26.27.28.29.31.33
ENST00000530692_90_90;ENST00000530692_90_90;27.28.29.31.32.33.34.35.37
ENST00000531558_90_90;ENST00000531558_90_90;1.2.11.14
ENST00000531930_90_90;ENST00000531930_90_90;2.3.4.5.6.8.9.10.11.14.15.16.17
ENST00000532041_90_90;ENST00000532041_90_90;1.2.3.4.6.8
ENST00000532317_90_90;ENST00000532317_90_90;1.2.3.4.5.6.8.9.10.11.14.15.16.17.18.19.20.21.22.23.28.29.30.31.32.33.34.35.38
ENST00000532603_90_90;ENST00000532603_90_90;29.31.35.38
ENST00000534412_90_90;ENST00000534412_90_90;1.2.11.14
ENST00000630913_90_90;ENST00000630913_90_90;1.2.3.4.6.8
ENSMUST00000049537_90_90;ENSMUST00000049537_90_90;1.2.3.4.5.7.8.9.10.11.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.31.32.33.34.35.38
ENSMUST00000207084_90_90;ENSMUST00000207084_90_90;6.7.8.9.10.11.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.31.33.34.35.38
ENSMUST00000207225_90_90;ENSMUST00000207225_90_90;1.2.3.4.5.7.8.9.10.11.14.15.16.17.18.19.20.21.22.23.28.29.31.33.34.35.38
ENSMUST00000207484_90_90;ENSMUST00000207484_90_90;1.2.3.4.5.7.8.9.10.11.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.38
ENSMUST00000208089_90_90;ENSMUST00000208089_90_90;19.20.21.22.23.28.29.30.31.33.34.35.37
ENSMUST00000208684_90_90;ENSMUST00000208684_90_90;4.5.7.8.9
ENSMUST00000208730_90_90;ENSMUST00000208730_90_90;1.2.3.4.5.7.8.9.10.11.14.15.16.17.18.19.20.21.22.23.28.29.31.32.33.34.35.38
ENSMUST00000208742_90_90;ENSMUST00000208742_90_90;1.2.3.4.5.7.8.9.10.11.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.33.34.35.38
ENSMUST00000209068_90_90;ENSMUST00000209068_90_90;1.2.3.4.5.7.8.9.10.11.14.15.16.17.18.19.20.21.22.23.28.29.30.31.32.33.34.35.38
