id_transcript;id_gene
ENSBTAT00000005704_98;ENSBTAG00000004358_98
ENSBTAT00000013123_98;ENSBTAG00000009949_98
ENSBTAT00000068325_98;ENSBTAG00000009949_98
ENSBTAT00000020818_98;ENSBTAG00000015677_98
ENSBTAT00000025659_98;ENSBTAG00000019271_98
ENSBTAT00000079792_98;ENSBTAG00000019271_98
ENSBTAT00000056422_98;ENSBTAG00000039943_98
ENSCAFT00000000207_98;ENSCAFG00000000125_98
ENSCAFT00000008318_98;ENSCAFG00000005161_98
ENSCAFT00000062363_98;ENSCAFG00000005161_98
ENSCAFT00000065401_98;ENSCAFG00000005161_98
ENSCAFT00000023062_98;ENSCAFG00000014522_98
ENSCAFT00000069380_98;ENSCAFG00000014522_98
ENSCAFT00000031942_98;ENSCAFG00000020069_98
ENSCAFT00000069021_98;ENSCAFG00000020069_98
ENSCAFT00000075064_98;ENSCAFG00000020069_98
ENSCAFT00020000425_98;ENSCAFG00020000396_98
ENSCAFT00020000434_98;ENSCAFG00020000396_98
ENSCAFT00020002311_98;ENSCAFG00020001721_98
ENSCAFT00020002320_98;ENSCAFG00020001721_98
ENSCAFT00020023605_98;ENSCAFG00020016165_98
ENSCAFT00020025393_98;ENSCAFG00020017227_98
ENSCAFT00020025410_98;ENSCAFG00020017227_98
ENSCAFT00020025413_98;ENSCAFG00020017227_98
ENSCAFT00020030949_98;ENSCAFG00020021055_98
ENST00000302445_98;ENSG00000065427_98
ENST00000319410_98;ENSG00000065427_98
ENST00000562875_98;ENSG00000065427_98
ENST00000564578_98;ENSG00000065427_98
ENST00000566249_98;ENSG00000065427_98
ENST00000566772_98;ENSG00000065427_98
ENST00000568378_98;ENSG00000065427_98
ENST00000568682_98;ENSG00000065427_98
ENST00000570215_98;ENSG00000065427_98
ENST00000264161_98;ENSG00000115866_98
ENST00000422708_98;ENSG00000115866_98
ENST00000435076_98;ENSG00000115866_98
ENST00000441323_98;ENSG00000115866_98
ENST00000449218_98;ENSG00000115866_98
ENST00000456565_98;ENSG00000115866_98
ENST00000471476_98;ENSG00000117593_98
ENST00000647645_98;ENSG00000117593_98
ENST00000647730_98;ENSG00000117593_98
ENST00000647788_98;ENSG00000117593_98
ENST00000648271_98;ENSG00000117593_98
ENST00000648458_98;ENSG00000117593_98
ENST00000648807_98;ENSG00000117593_98
ENST00000648960_98;ENSG00000117593_98
ENST00000649067_98;ENSG00000117593_98
ENST00000649106_98;ENSG00000117593_98
ENST00000649689_98;ENSG00000117593_98
ENST00000256854_98;ENSG00000134440_98
ENST00000540592_98;ENSG00000134440_98
ENST00000586807_98;ENSG00000134440_98
ENST00000587194_98;ENSG00000134440_98
ENST00000587675_98;ENSG00000134440_98
ENST00000588661_98;ENSG00000134440_98
ENST00000590123_98;ENSG00000134440_98
ENST00000591599_98;ENSG00000134440_98
ENST00000281038_98;ENSG00000137513_98
ENST00000525345_98;ENSG00000137513_98
ENST00000528850_98;ENSG00000137513_98
ENST00000529571_98;ENSG00000137513_98
ENST00000529771_98;ENSG00000137513_98
ENST00000529880_98;ENSG00000137513_98
ENSGALT00000001334_98;ENSGALG00000000907_98
ENSGALT00000047563_98;ENSGALG00000000907_98
ENSGALT00000020181_98;ENSGALG00000012355_98
ENSGALT00000050094_98;ENSGALG00000012355_98
ENSGALT00000027904_98;ENSGALG00000017262_98
ENSGALT00000078918_98;ENSGALG00000017262_98
ENSGALT00000005721_98;ENSGALG00000023749_98
ENSGALT00000051570_98;ENSGALG00000040506_98
ENSGALT00000088277_98;ENSGALG00000040506_98
ENSGALT00000090631_98;ENSGALG00000040506_98
ENSMUST00000044466_98;ENSMUSG00000018995_98
ENSMUST00000107159_98;ENSMUSG00000018995_98
ENSMUST00000122835_98;ENSMUSG00000018995_98
ENSMUST00000150681_98;ENSMUSG00000018995_98
ENSMUST00000025483_98;ENSMUSG00000024587_98
ENSMUST00000235325_98;ENSMUSG00000024587_98
ENSMUST00000235647_98;ENSMUSG00000024587_98
ENSMUST00000236186_98;ENSMUSG00000024587_98
ENSMUST00000236392_98;ENSMUSG00000024587_98
ENSMUST00000236463_98;ENSMUSG00000024587_98
ENSMUST00000236583_98;ENSMUSG00000024587_98
ENSMUST00000236873_98;ENSMUSG00000024587_98
ENSMUST00000237351_98;ENSMUSG00000024587_98
ENSMUST00000237369_98;ENSMUSG00000024587_98
ENSMUST00000237400_98;ENSMUSG00000024587_98
ENSMUST00000027602_98;ENSMUSG00000026356_98
ENSMUST00000064309_98;ENSMUSG00000026356_98
ENSMUST00000035430_98;ENSMUSG00000026709_98
ENSMUST00000034426_98;ENSMUSG00000031948_98
ENSMUST00000093120_98;ENSMUSG00000031948_98
ENSMUST00000164470_98;ENSMUSG00000031948_98
ENSMUST00000211990_98;ENSMUSG00000031948_98
