nucHom;degHom;tsm
1.0;1.0;1.0
0.869;0.667;0.768
1.0;1.0;1.0
0.498;0.583;0.54
1.0;1.0;1.0
0.998;1.0;0.999
0.498;0.6;0.549
0.277;0.2;0.239
0.498;0.6;0.549
0.447;0.6;0.523
0.998;1.0;0.999
0.998;1.0;0.999
0.237;0.4;0.319
0.869;0.667;0.768
1.0;1.0;1.0
0.869;0.667;0.768
0.46;0.5;0.48
0.869;0.667;0.768
0.866;0.6;0.733
0.46;0.5;0.48
0.319;0.333;0.326
0.46;0.5;0.48
0.35;0.333;0.342
0.866;0.6;0.733
0.866;0.6;0.733
0.209;0.429;0.319
1.0;1.0;1.0
0.869;0.667;0.768
1.0;1.0;1.0
0.498;0.583;0.54
1.0;1.0;1.0
0.998;1.0;0.999
0.498;0.6;0.549
0.277;0.2;0.239
0.498;0.6;0.549
0.447;0.6;0.523
0.998;1.0;0.999
0.998;1.0;0.999
0.236;0.4;0.318
0.498;0.583;0.54
0.46;0.5;0.48
0.498;0.583;0.54
1.0;1.0;1.0
0.498;0.583;0.54
0.498;0.6;0.549
0.995;1.0;0.998
0.554;0.333;0.444
0.995;1.0;0.998
0.759;0.714;0.736
0.498;0.6;0.549
0.498;0.6;0.549
0.452;0.667;0.559
1.0;1.0;1.0
0.869;0.667;0.768
1.0;1.0;1.0
0.498;0.583;0.54
1.0;1.0;1.0
0.998;1.0;0.999
0.498;0.6;0.549
0.277;0.2;0.239
0.498;0.6;0.549
0.447;0.6;0.523
0.998;1.0;0.999
0.998;1.0;0.999
0.236;0.4;0.318
0.998;1.0;0.999
0.866;0.6;0.733
0.998;1.0;0.999
0.498;0.6;0.549
0.998;1.0;0.999
1.0;1.0;1.0
0.5;0.636;0.568
0.277;0.182;0.23
0.5;0.636;0.568
0.449;0.636;0.542
1.0;1.0;1.0
1.0;1.0;1.0
0.215;0.417;0.316
0.498;0.6;0.549
0.46;0.5;0.48
0.498;0.6;0.549
0.995;1.0;0.998
0.498;0.6;0.549
0.5;0.636;0.568
1.0;1.0;1.0
0.554;0.286;0.42
1.0;1.0;1.0
0.764;0.75;0.757
0.5;0.636;0.568
0.5;0.636;0.568
0.378;0.625;0.502
0.277;0.2;0.239
0.319;0.333;0.326
0.277;0.2;0.239
0.554;0.333;0.444
0.277;0.2;0.239
0.277;0.182;0.23
0.554;0.286;0.42
1.0;1.0;1.0
0.554;0.286;0.42
0.617;0.286;0.452
0.277;0.182;0.23
0.277;0.182;0.23
0.074;0.143;0.108
0.498;0.6;0.549
0.46;0.5;0.48
0.498;0.6;0.549
0.995;1.0;0.998
0.498;0.6;0.549
0.5;0.636;0.568
1.0;1.0;1.0
0.554;0.286;0.42
1.0;1.0;1.0
0.764;0.75;0.757
0.5;0.636;0.568
0.5;0.636;0.568
0.378;0.625;0.502
0.447;0.6;0.523
0.35;0.333;0.342
0.447;0.6;0.523
0.759;0.714;0.736
0.447;0.6;0.523
0.449;0.636;0.542
0.764;0.75;0.757
0.617;0.286;0.452
0.764;0.75;0.757
1.0;1.0;1.0
0.449;0.636;0.542
0.449;0.636;0.542
0.229;0.444;0.337
0.998;1.0;0.999
0.866;0.6;0.733
0.998;1.0;0.999
0.498;0.6;0.549
0.998;1.0;0.999
1.0;1.0;1.0
0.5;0.636;0.568
0.277;0.182;0.23
0.5;0.636;0.568
0.449;0.636;0.542
1.0;1.0;1.0
1.0;1.0;1.0
0.215;0.417;0.316
0.998;1.0;0.999
0.866;0.6;0.733
0.998;1.0;0.999
0.498;0.6;0.549
0.998;1.0;0.999
1.0;1.0;1.0
0.5;0.636;0.568
0.277;0.182;0.23
0.5;0.636;0.568
0.449;0.636;0.542
1.0;1.0;1.0
1.0;1.0;1.0
0.215;0.417;0.316
0.237;0.4;0.319
0.209;0.429;0.319
0.236;0.4;0.318
0.452;0.667;0.559
0.236;0.4;0.318
0.215;0.417;0.316
0.378;0.625;0.502
0.074;0.143;0.108
0.378;0.625;0.502
0.229;0.444;0.337
0.215;0.417;0.316
0.215;0.417;0.316
1.0;1.0;1.0
