id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMSIG00000000513;null;null;null;0
transcript26_ENSMSIG00000000513;transcript47_ENSMSIG00000000513|1.0;transcript26_MGP-PahariEiJ-G0020237|0.835&transcript18_ENSMUGG00000013592|0.828&transcript34_ENSMUGG00000013592|0.828;null;1
transcript46_ENSMSIG00000000513;transcript48_ENSMSIG00000000513|1.0;transcript19_ENSRNOG00000031503|0.794;null;1
transcript47_ENSMSIG00000000513;transcript26_ENSMSIG00000000513|1.0;transcript26_MGP-PahariEiJ-G0020237|0.835&transcript18_ENSMUGG00000013592|0.828&transcript34_ENSMUGG00000013592|0.828;null;1
transcript48_ENSMSIG00000000513;transcript46_ENSMSIG00000000513|1.0;transcript19_ENSRNOG00000031503|0.794;null;1
transcript22_MGP-SPRETEiJ-G0021131;null;transcript22_MGP-CAROLIEiJ-G0020234|0.98&transcript32_MGP-CAROLIEiJ-G0020234|0.98&transcript26_MGP-PahariEiJ-G0020237|0.914&transcript19_ENSRNOG00000031503|0.97&transcript21_ENSRNOG00000031503|0.97;null;1
transcript36_ENSMUSG00000054036;null;transcript22_MGP-CAROLIEiJ-G0020234|0.984&transcript32_MGP-CAROLIEiJ-G0020234|0.984&transcript32_ENSRNOG00000031503|0.972;null;1
transcript22_MGP-CAROLIEiJ-G0020234;transcript32_MGP-CAROLIEiJ-G0020234|1.0;transcript22_MGP-SPRETEiJ-G0021131|0.98&transcript36_ENSMUSG00000054036|0.984&transcript26_MGP-PahariEiJ-G0020237|0.901&transcript19_ENSRNOG00000031503|0.956&transcript23_ENSRNOG00000031503|0.956;null;1
transcript32_MGP-CAROLIEiJ-G0020234;transcript22_MGP-CAROLIEiJ-G0020234|1.0;transcript22_MGP-SPRETEiJ-G0021131|0.98&transcript36_ENSMUSG00000054036|0.984&transcript26_MGP-PahariEiJ-G0020237|0.901&transcript19_ENSRNOG00000031503|0.956&transcript21_ENSRNOG00000031503|0.956;null;1
transcript26_MGP-PahariEiJ-G0020237;null;transcript26_ENSMSIG00000000513|0.835&transcript47_ENSMSIG00000000513|0.835&transcript22_MGP-SPRETEiJ-G0021131|0.914&transcript22_MGP-CAROLIEiJ-G0020234|0.901&transcript32_MGP-CAROLIEiJ-G0020234|0.901&transcript18_ENSMUGG00000013592|1.0;null;1
transcript18_ENSRNOG00000031503;null;transcript18_ENSMUGG00000013592|0.974&transcript34_ENSMUGG00000013592|0.974&transcript35_ENSMUGG00000013592|0.974;null;1
