nucHom;degHom;tsm
1.0;1.0;1.0
1.0;1.0;1.0
0.359;0.5;0.429
0.725;0.75;0.738
0.634;0.75;0.692
0.634;0.75;0.692
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.359;0.5;0.429
0.725;0.75;0.738
0.634;0.75;0.692
0.634;0.75;0.692
1.0;1.0;1.0
0.359;0.5;0.429
0.359;0.5;0.429
1.0;1.0;1.0
0.495;0.667;0.581
0.567;0.667;0.617
0.567;0.667;0.617
0.359;0.5;0.429
0.725;0.75;0.738
0.725;0.75;0.738
0.495;0.667;0.581
1.0;1.0;1.0
0.359;0.5;0.429
0.359;0.5;0.429
0.725;0.75;0.738
0.634;0.75;0.692
0.634;0.75;0.692
0.567;0.667;0.617
0.359;0.5;0.429
1.0;1.0;1.0
1.0;1.0;1.0
0.634;0.75;0.692
0.634;0.75;0.692
0.634;0.75;0.692
0.567;0.667;0.617
0.359;0.5;0.429
1.0;1.0;1.0
1.0;1.0;1.0
0.634;0.75;0.692
1.0;1.0;1.0
1.0;1.0;1.0
0.359;0.5;0.429
0.725;0.75;0.738
0.634;0.75;0.692
0.634;0.75;0.692
1.0;1.0;1.0
