id_transcript;id_gene
ENSCAFT00000025827_90_90;ENSCAFG00000016286_90
ENST00000254322_90_90;ENSG00000132002_90
ENST00000396969_90_90;ENSG00000132002_90
ENST00000594099_90_90;ENSG00000132002_90
ENST00000595139_90_90;ENSG00000132002_90
ENST00000595992_90_90;ENSG00000132002_90
ENST00000596075_90_90;ENSG00000132002_90
ENST00000596853_90_90;ENSG00000132002_90
ENST00000598235_90_90;ENSG00000132002_90
ENST00000598692_90_90;ENSG00000132002_90
ENST00000601533_90_90;ENSG00000132002_90
ENSMUST00000005620_90_90;ENSMUSG00000005483_90
ENSMUST00000212300_90_90;ENSMUSG00000005483_90
