;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000018602_90_90;ENSMUST00000212480_90_90:ENSMUST00000079491_90_90:ENSMUST00000075387_90_90:ENST00000404234_90_90:ENST00000248933_90_90;0.78:0.764:0.75:0.862:0.877
1;ENST00000248933_90_90;ENSMUST00000212480_90_90:ENSMUST00000079491_90_90:ENSMUST00000075387_90_90:ENST00000404234_90_90:ENSCAFT00000018602_90_90;0.703:0.688:0.6729999999999999:0.9840000000000001:0.877
2;ENST00000343706_90_90;ENSMUST00000212758_90_90:ENSMUST00000197425_90_90;0.6679999999999999:0.642
3;ENST00000360929_90_90;;
4;ENST00000402979_90_90;ENST00000403121_90_90:ENSMUST00000200575_90_90;0.828:0.7609999999999999
5;ENST00000403121_90_90;ENST00000402979_90_90:ENSMUST00000200575_90_90;0.828:0.588
6;ENST00000404234_90_90;ENSMUST00000212480_90_90:ENSMUST00000079491_90_90:ENSMUST00000075387_90_90:ENSCAFT00000018602_90_90:ENST00000248933_90_90;0.688:0.696:0.6809999999999999:0.862:0.9840000000000001
7;ENST00000529632_90_90;;
8;ENST00000629590_90_90;;
9;ENSMUST00000075387_90_90;ENSMUST00000212480_90_90:ENSMUST00000079491_90_90:ENST00000404234_90_90:ENSCAFT00000018602_90_90:ENST00000248933_90_90;0.958:0.978:0.6809999999999999:0.75:0.6729999999999999
10;ENSMUST00000079491_90_90;ENSMUST00000212480_90_90:ENSMUST00000075387_90_90:ENST00000404234_90_90:ENSCAFT00000018602_90_90:ENST00000248933_90_90;0.978:0.978:0.696:0.764:0.688
11;ENSMUST00000197425_90_90;ENST00000343706_90_90:ENSMUST00000212758_90_90;0.642:0.948
12;ENSMUST00000200575_90_90;ENST00000402979_90_90:ENST00000403121_90_90;0.7609999999999999:0.588
13;ENSMUST00000212480_90_90;ENSMUST00000079491_90_90:ENSMUST00000075387_90_90:ENST00000404234_90_90:ENSCAFT00000018602_90_90:ENST00000248933_90_90;0.978:0.958:0.688:0.78:0.703
14;ENSMUST00000212758_90_90;ENST00000343706_90_90:ENSMUST00000197425_90_90;0.6679999999999999:0.948
