id_transcript;id_transcript;block_sequence
ENSCAFT00000005083_90_90;ENSCAFT00000005083_90_90;8.10.11.14.15
ENSCAFT00000005085_90_90;ENSCAFT00000005085_90_90;0.3.4.7.8.9.10.11.14.15
ENST00000272322_90_90;ENST00000272322_90_90;0.1.2.3.4.5.8.9.10.11.12.15
ENST00000354504_90_90;ENST00000354504_90_90;6.7.8.10.11.12.15
ENST00000409558_90_90;ENST00000409558_90_90;0.1.4.5.8.9.10.11.12.15
ENST00000416400_90_90;ENST00000416400_90_90;11.12.13
ENSMUST00000006221_90_90;ENSMUST00000006221_90_90;0.1.2.3.4.7.8.9.10.11.14.15
ENSMUST00000109578_90_90;ENSMUST00000109578_90_90;0.1.4.7.8.9.10.11.14.15
ENSMUST00000132017_90_90;ENSMUST00000132017_90_90;8.10.11.14.15
