;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000023912_90_90;ENST00000336604_90_90:ENST00000619571_90_90:ENST00000356896_90_90:ENSMUST00000117675_90_90;0.6920000000000001:0.7140000000000001:0.769:0.833
1;ENST00000336604_90_90;ENST00000619571_90_90:ENST00000356896_90_90:ENSMUST00000117675_90_90:ENSCAFT00000023912_90_90;0.833:0.909:0.818:0.6920000000000001
2;ENST00000356896_90_90;ENST00000336604_90_90:ENST00000619571_90_90:ENSMUST00000117675_90_90:ENSCAFT00000023912_90_90;0.909:0.917:0.75:0.769
3;ENST00000396840_90_90;ENSMUST00000119527_90_90;0.778
4;ENST00000436152_90_90;ENST00000615885_90_90;1.0
5;ENST00000465801_90_90;;
6;ENST00000487279_90_90;;
7;ENST00000615885_90_90;ENST00000436152_90_90;1.0
8;ENST00000619571_90_90;ENST00000336604_90_90:ENST00000356896_90_90:ENSMUST00000117675_90_90:ENSCAFT00000023912_90_90;0.833:0.917:0.6920000000000001:0.7140000000000001
9;ENSMUST00000117675_90_90;ENST00000336604_90_90:ENST00000619571_90_90:ENST00000356896_90_90:ENSCAFT00000023912_90_90;0.818:0.6920000000000001:0.75:0.833
10;ENSMUST00000119527_90_90;ENST00000396840_90_90;0.778
11;ENSMUST00000144364_90_90;;
12;ENSMUST00000148835_90_90;;
