id_transcript;id_gene
ENSBTAT00000007607_98;ENSBTAG00000005785_98
ENSBTAT00000018107_98;ENSBTAG00000013621_98
ENSBTAT00000087394_98;ENSBTAG00000013621_98
ENSBTAT00000045197_98;ENSBTAG00000015165_98
ENSBTAT00000078716_98;ENSBTAG00000015165_98
ENSBTAT00000046335_98;ENSBTAG00000032650_98
ENSCAFT00000005108_98;ENSCAFG00000003174_98
ENSCAFT00000005112_98;ENSCAFG00000003176_98
ENSCAFT00000045176_98;ENSCAFG00000003176_98
ENSCAFT00000045311_98;ENSCAFG00000003176_98
ENSCAFT00000080577_98;ENSCAFG00000003176_98
ENSCAFT00000012133_98;ENSCAFG00000007575_98
ENSCAFT00000037089_98;ENSCAFG00000007575_98
ENSCAFT00000066754_98;ENSCAFG00000007575_98
ENSCAFT00000074702_98;ENSCAFG00000007575_98
ENSCAFT00000079858_98;ENSCAFG00000007575_98
ENSCAFT00000081039_98;ENSCAFG00000007575_98
ENSCAFT00000014852_98;ENSCAFG00000009331_98
ENSCAFT00020009029_98;ENSCAFG00020006169_98
ENSCAFT00020009056_98;ENSCAFG00020006169_98
ENSCAFT00020009112_98;ENSCAFG00020006325_98
ENSCAFT00020015632_98;ENSCAFG00020010847_98
ENSCAFT00020029155_98;ENSCAFG00020019865_98
ENST00000414645_98;ENSG00000156162_98
ENST00000519176_98;ENSG00000156162_98
ENST00000519353_98;ENSG00000156162_98
ENST00000520774_98;ENSG00000156162_98
ENST00000521525_98;ENSG00000156162_98
ENST00000522422_98;ENSG00000156162_98
ENST00000522669_98;ENSG00000156162_98
ENST00000523020_98;ENSG00000156162_98
ENST00000310974_98;ENSG00000173852_98
ENST00000428054_98;ENSG00000173852_98
ENST00000446375_98;ENSG00000173852_98
ENST00000612226_98;ENSG00000173852_98
ENST00000638088_98;ENSG00000173852_98
ENST00000306389_98;ENSG00000177990_98
ENST00000324472_98;ENSG00000177990_98
ENST00000439061_98;ENSG00000177990_98
ENST00000538147_98;ENSG00000177990_98
ENST00000541083_98;ENSG00000177990_98
ENST00000542209_98;ENSG00000177990_98
ENST00000342179_98;ENSG00000178904_98
ENST00000392250_98;ENSG00000178904_98
ENST00000586427_98;ENSG00000178904_98
ENST00000586987_98;ENSG00000178904_98
ENST00000587077_98;ENSG00000178904_98
ENST00000588648_98;ENSG00000178904_98
ENST00000592832_98;ENSG00000178904_98
ENSGALT00000007256_98;ENSGALG00000004559_98
ENSGALT00000072398_98;ENSGALG00000038978_98
ENSGALT00000091975_98;ENSGALG00000038978_98
ENSGALT00000071644_98;ENSGALG00000039222_98
ENSGALT00000078528_98;ENSGALG00000039222_98
ENSMUST00000115277_98;ENSMUSG00000043067_98
ENSMUST00000142064_98;ENSMUSG00000043067_98
ENSMUST00000170356_98;ENSMUSG00000043067_98
ENSMUST00000051377_98;ENSMUSG00000043671_98
ENSMUST00000143590_98;ENSMUSG00000043671_98
ENSMUST00000144416_98;ENSMUSG00000043671_98
ENSMUST00000084892_98;ENSMUSG00000045205_98
ENSMUST00000128024_98;ENSMUSG00000045205_98
ENSMUST00000139385_98;ENSMUSG00000045205_98
ENSMUST00000142005_98;ENSMUSG00000045205_98
ENSMUST00000133010_98;ENSMUSG00000085576_98
